commence_time,commence_ny,bookmaker_id,bookmaker,last_update_api,last_update_markets,market,home_team,home_abbr,away_team,away_abbr,name,price,point
2025-10-26T17:00:00Z,2025-10-26,draftkings,DraftKings,2025-06-27T22:49:05Z,2025-06-27T22:49:05Z,spreads,Carolina Panthers,Carolina Panthers,Buffalo Bills,Buffalo Bills,Buffalo Bills,1.91,-7
2025-10-26T17:00:00Z,2025-10-26,draftkings,DraftKings,2025-06-27T22:49:05Z,2025-06-27T22:49:05Z,spreads,Carolina Panthers,Carolina Panthers,Buffalo Bills,Buffalo Bills,Carolina Panthers,1.91,7
2025-10-26T17:00:00Z,2025-10-26,draftkings,DraftKings,2025-06-27T22:49:05Z,2025-06-27T22:49:05Z,totals,Carolina Panthers,Carolina Panthers,Buffalo Bills,Buffalo Bills,Over,1.91,47.5
2025-10-26T17:00:00Z,2025-10-26,draftkings,DraftKings,2025-06-27T22:49:05Z,2025-06-27T22:49:05Z,totals,Carolina Panthers,Carolina Panthers,Buffalo Bills,Buffalo Bills,Under,1.91,47.5
2025-10-26T17:00:00Z,2025-10-26,draftkings,DraftKings,2025-06-27T22:49:05Z,2025-06-27T22:49:05Z,spreads,Cincinnati Bengals,Cincinnati Bengals,New York Jets,New York Jets,Cincinnati Bengals,1.91,-7.5
2025-10-26T17:00:00Z,2025-10-26,draftkings,DraftKings,2025-06-27T22:49:05Z,2025-06-27T22:49:05Z,spreads,Cincinnati Bengals,Cincinnati Bengals,New York Jets,New York Jets,New York Jets,1.91,7.5
2025-10-26T17:00:00Z,2025-10-26,draftkings,DraftKings,2025-06-27T22:49:05Z,2025-06-27T22:49:05Z,totals,Cincinnati Bengals,Cincinnati Bengals,New York Jets,New York Jets,Over,1.91,45.5
2025-10-26T17:00:00Z,2025-10-26,draftkings,DraftKings,2025-06-27T22:49:05Z,2025-06-27T22:49:05Z,totals,Cincinnati Bengals,Cincinnati Bengals,New York Jets,New York Jets,Under,1.91,45.5
2025-10-26T17:00:00Z,2025-10-26,draftkings,DraftKings,2025-06-27T22:49:05Z,2025-06-27T22:49:05Z,spreads,New England Patriots,New England Patriots,Cleveland Browns,Cleveland Browns,Cleveland Browns,1.93,5.5
2025-10-26T17:00:00Z,2025-10-26,draftkings,DraftKings,2025-06-27T22:49:05Z,2025-06-27T22:49:05Z,spreads,New England Patriots,New England Patriots,Cleveland Browns,Cleveland Browns,New England Patriots,1.89,-5.5
2025-10-26T17:00:00Z,2025-10-26,draftkings,DraftKings,2025-06-27T22:49:05Z,2025-06-27T22:49:05Z,totals,New England Patriots,New England Patriots,Cleveland Browns,Cleveland Browns,Over,1.93,42.5
2025-10-26T17:00:00Z,2025-10-26,draftkings,DraftKings,2025-06-27T22:49:05Z,2025-06-27T22:49:05Z,totals,New England Patriots,New England Patriots,Cleveland Browns,Cleveland Browns,Under,1.89,42.5
2025-10-26T17:00:00Z,2025-10-26,betus,BetUS,2025-06-27T22:48:54Z,2025-06-27T22:48:54Z,spreads,New England Patriots,New England Patriots,Cleveland Browns,Cleveland Browns,Cleveland Browns,1.91,5.5
2025-10-26T17:00:00Z,2025-10-26,betus,BetUS,2025-06-27T22:48:54Z,2025-06-27T22:48:54Z,spreads,New England Patriots,New England Patriots,Cleveland Browns,Cleveland Browns,New England Patriots,1.91,-5.5
2025-10-26T17:00:00Z,2025-10-26,draftkings,DraftKings,2025-06-27T22:49:05Z,2025-06-27T22:49:05Z,spreads,Houston Texans,Houston Texans,San Francisco 49ers,San Francisco 49ers,Houston Texans,1.89,1.5
2025-10-26T17:00:00Z,2025-10-26,draftkings,DraftKings,2025-06-27T22:49:05Z,2025-06-27T22:49:05Z,spreads,Houston Texans,Houston Texans,San Francisco 49ers,San Francisco 49ers,San Francisco 49ers,1.93,-1.5
2025-10-26T17:00:00Z,2025-10-26,draftkings,DraftKings,2025-06-27T22:49:05Z,2025-06-27T22:49:05Z,totals,Houston Texans,Houston Texans,San Francisco 49ers,San Francisco 49ers,Over,1.87,45.5
2025-10-26T17:00:00Z,2025-10-26,draftkings,DraftKings,2025-06-27T22:49:05Z,2025-06-27T22:49:05Z,totals,Houston Texans,Houston Texans,San Francisco 49ers,San Francisco 49ers,Under,1.95,45.5
2025-10-26T17:00:00Z,2025-10-26,betus,BetUS,2025-06-27T22:48:54Z,2025-06-27T22:48:54Z,spreads,Houston Texans,Houston Texans,San Francisco 49ers,San Francisco 49ers,Houston Texans,1.95,1
2025-10-26T17:00:00Z,2025-10-26,betus,BetUS,2025-06-27T22:48:54Z,2025-06-27T22:48:54Z,spreads,Houston Texans,Houston Texans,San Francisco 49ers,San Francisco 49ers,San Francisco 49ers,1.87,-1
2025-10-26T17:00:00Z,2025-10-26,draftkings,DraftKings,2025-06-27T22:49:05Z,2025-06-27T22:49:05Z,spreads,Philadelphia Eagles,Philadelphia Eagles,New York Giants,New York Giants,New York Giants,1.91,10.5
2025-10-26T17:00:00Z,2025-10-26,draftkings,DraftKings,2025-06-27T22:49:05Z,2025-06-27T22:49:05Z,spreads,Philadelphia Eagles,Philadelphia Eagles,New York Giants,New York Giants,Philadelphia Eagles,1.91,-10.5
2025-10-26T17:00:00Z,2025-10-26,draftkings,DraftKings,2025-06-27T22:49:05Z,2025-06-27T22:49:05Z,totals,Philadelphia Eagles,Philadelphia Eagles,New York Giants,New York Giants,Over,1.91,43.5
2025-10-26T17:00:00Z,2025-10-26,draftkings,DraftKings,2025-06-27T22:49:05Z,2025-06-27T22:49:05Z,totals,Philadelphia Eagles,Philadelphia Eagles,New York Giants,New York Giants,Under,1.91,43.5
2025-10-26T17:00:00Z,2025-10-26,betmgm,BetMGM,2025-06-27T22:49:10Z,2025-06-27T22:49:10Z,spreads,Philadelphia Eagles,Philadelphia Eagles,New York Giants,New York Giants,New York Giants,1.91,10.5
2025-10-26T17:00:00Z,2025-10-26,betmgm,BetMGM,2025-06-27T22:49:10Z,2025-06-27T22:49:10Z,spreads,Philadelphia Eagles,Philadelphia Eagles,New York Giants,New York Giants,Philadelphia Eagles,1.91,-10.5
2025-10-26T17:00:00Z,2025-10-26,betmgm,BetMGM,2025-06-27T22:49:10Z,2025-06-27T22:49:10Z,totals,Philadelphia Eagles,Philadelphia Eagles,New York Giants,New York Giants,Over,1.91,43.5
2025-10-26T17:00:00Z,2025-10-26,betmgm,BetMGM,2025-06-27T22:49:10Z,2025-06-27T22:49:10Z,totals,Philadelphia Eagles,Philadelphia Eagles,New York Giants,New York Giants,Under,1.91,43.5
2025-10-26T17:00:00Z,2025-10-26,betus,BetUS,2025-06-27T22:48:54Z,2025-06-27T22:48:54Z,spreads,Philadelphia Eagles,Philadelphia Eagles,New York Giants,New York Giants,New York Giants,1.91,10.5
2025-10-26T17:00:00Z,2025-10-26,betus,BetUS,2025-06-27T22:48:54Z,2025-06-27T22:48:54Z,spreads,Philadelphia Eagles,Philadelphia Eagles,New York Giants,New York Giants,Philadelphia Eagles,1.91,-10.5
2025-10-26T20:05:00Z,2025-10-26,draftkings,DraftKings,2025-06-27T22:49:05Z,2025-06-27T22:49:05Z,spreads,New Orleans Saints,New Orleans Saints,Tampa Bay Buccaneers,Tampa Bay Buccaneers,New Orleans Saints,1.93,5.5
2025-10-26T20:05:00Z,2025-10-26,draftkings,DraftKings,2025-06-27T22:49:05Z,2025-06-27T22:49:05Z,spreads,New Orleans Saints,New Orleans Saints,Tampa Bay Buccaneers,Tampa Bay Buccaneers,Tampa Bay Buccaneers,1.89,-5.5
2025-10-26T20:05:00Z,2025-10-26,draftkings,DraftKings,2025-06-27T22:49:05Z,2025-06-27T22:49:05Z,totals,New Orleans Saints,New Orleans Saints,Tampa Bay Buccaneers,Tampa Bay Buccaneers,Over,1.89,45.5
2025-10-26T20:05:00Z,2025-10-26,draftkings,DraftKings,2025-06-27T22:49:05Z,2025-06-27T22:49:05Z,totals,New Orleans Saints,New Orleans Saints,Tampa Bay Buccaneers,Tampa Bay Buccaneers,Under,1.93,45.5
2025-10-26T20:05:00Z,2025-10-26,betmgm,BetMGM,2025-06-27T22:49:10Z,2025-06-27T22:49:10Z,spreads,New Orleans Saints,New Orleans Saints,Tampa Bay Buccaneers,Tampa Bay Buccaneers,New Orleans Saints,1.91,5.5
2025-10-26T20:05:00Z,2025-10-26,betmgm,BetMGM,2025-06-27T22:49:10Z,2025-06-27T22:49:10Z,spreads,New Orleans Saints,New Orleans Saints,Tampa Bay Buccaneers,Tampa Bay Buccaneers,Tampa Bay Buccaneers,1.91,-5.5
2025-10-26T20:05:00Z,2025-10-26,betmgm,BetMGM,2025-06-27T22:49:10Z,2025-06-27T22:49:10Z,totals,New Orleans Saints,New Orleans Saints,Tampa Bay Buccaneers,Tampa Bay Buccaneers,Over,1.91,45.5
2025-10-26T20:05:00Z,2025-10-26,betmgm,BetMGM,2025-06-27T22:49:10Z,2025-06-27T22:49:10Z,totals,New Orleans Saints,New Orleans Saints,Tampa Bay Buccaneers,Tampa Bay Buccaneers,Under,1.91,45.5
2025-10-26T20:05:00Z,2025-10-26,betus,BetUS,2025-06-27T22:48:54Z,2025-06-27T22:48:54Z,spreads,New Orleans Saints,New Orleans Saints,Tampa Bay Buccaneers,Tampa Bay Buccaneers,New Orleans Saints,1.91,5.5
2025-10-26T20:05:00Z,2025-10-26,betus,BetUS,2025-06-27T22:48:54Z,2025-06-27T22:48:54Z,spreads,New Orleans Saints,New Orleans Saints,Tampa Bay Buccaneers,Tampa Bay Buccaneers,Tampa Bay Buccaneers,1.91,-5.5
2025-10-26T20:25:00Z,2025-10-26,draftkings,DraftKings,2025-06-27T22:49:05Z,2025-06-27T22:49:05Z,spreads,Denver Broncos,Denver Broncos,Dallas Cowboys,Dallas Cowboys,Dallas Cowboys,1.91,4.5
2025-10-26T20:25:00Z,2025-10-26,draftkings,DraftKings,2025-06-27T22:49:05Z,2025-06-27T22:49:05Z,spreads,Denver Broncos,Denver Broncos,Dallas Cowboys,Dallas Cowboys,Denver Broncos,1.91,-4.5
2025-10-26T20:25:00Z,2025-10-26,draftkings,DraftKings,2025-06-27T22:49:05Z,2025-06-27T22:49:05Z,totals,Denver Broncos,Denver Broncos,Dallas Cowboys,Dallas Cowboys,Over,1.91,45.5
2025-10-26T20:25:00Z,2025-10-26,draftkings,DraftKings,2025-06-27T22:49:05Z,2025-06-27T22:49:05Z,totals,Denver Broncos,Denver Broncos,Dallas Cowboys,Dallas Cowboys,Under,1.91,45.5
2025-10-26T20:25:00Z,2025-10-26,betus,BetUS,2025-06-27T22:48:54Z,2025-06-27T22:48:54Z,spreads,Denver Broncos,Denver Broncos,Dallas Cowboys,Dallas Cowboys,Dallas Cowboys,1.91,4.5
2025-10-26T20:25:00Z,2025-10-26,betus,BetUS,2025-06-27T22:48:54Z,2025-06-27T22:48:54Z,spreads,Denver Broncos,Denver Broncos,Dallas Cowboys,Dallas Cowboys,Denver Broncos,1.91,-4.5
2025-10-26T20:25:00Z,2025-10-26,draftkings,DraftKings,2025-06-27T22:49:05Z,2025-06-27T22:49:05Z,spreads,Indianapolis Colts,Indianapolis Colts,Tennessee Titans,Tennessee Titans,Indianapolis Colts,1.91,-3.5
2025-10-26T20:25:00Z,2025-10-26,draftkings,DraftKings,2025-06-27T22:49:05Z,2025-06-27T22:49:05Z,spreads,Indianapolis Colts,Indianapolis Colts,Tennessee Titans,Tennessee Titans,Tennessee Titans,1.91,3.5
2025-10-26T20:25:00Z,2025-10-26,draftkings,DraftKings,2025-06-27T22:49:05Z,2025-06-27T22:49:05Z,totals,Indianapolis Colts,Indianapolis Colts,Tennessee Titans,Tennessee Titans,Over,1.91,44.5
2025-10-26T20:25:00Z,2025-10-26,draftkings,DraftKings,2025-06-27T22:49:05Z,2025-06-27T22:49:05Z,totals,Indianapolis Colts,Indianapolis Colts,Tennessee Titans,Tennessee Titans,Under,1.91,44.5
2025-10-26T20:25:00Z,2025-10-26,betmgm,BetMGM,2025-06-27T22:49:10Z,2025-06-27T22:49:10Z,spreads,Indianapolis Colts,Indianapolis Colts,Tennessee Titans,Tennessee Titans,Indianapolis Colts,1.91,-3.5
2025-10-26T20:25:00Z,2025-10-26,betmgm,BetMGM,2025-06-27T22:49:10Z,2025-06-27T22:49:10Z,spreads,Indianapolis Colts,Indianapolis Colts,Tennessee Titans,Tennessee Titans,Tennessee Titans,1.91,3.5
2025-10-26T20:25:00Z,2025-10-26,betmgm,BetMGM,2025-06-27T22:49:10Z,2025-06-27T22:49:10Z,totals,Indianapolis Colts,Indianapolis Colts,Tennessee Titans,Tennessee Titans,Over,1.91,44.5
2025-10-26T20:25:00Z,2025-10-26,betmgm,BetMGM,2025-06-27T22:49:10Z,2025-06-27T22:49:10Z,totals,Indianapolis Colts,Indianapolis Colts,Tennessee Titans,Tennessee Titans,Under,1.91,44.5
2025-10-26T20:25:00Z,2025-10-26,betus,BetUS,2025-06-27T22:48:54Z,2025-06-27T22:48:54Z,spreads,Indianapolis Colts,Indianapolis Colts,Tennessee Titans,Tennessee Titans,Indianapolis Colts,1.91,-3.5
2025-10-26T20:25:00Z,2025-10-26,betus,BetUS,2025-06-27T22:48:54Z,2025-06-27T22:48:54Z,spreads,Indianapolis Colts,Indianapolis Colts,Tennessee Titans,Tennessee Titans,Tennessee Titans,1.91,3.5
2025-10-27T00:20:00Z,2025-10-26,draftkings,DraftKings,2025-06-27T22:49:05Z,2025-06-27T22:49:05Z,spreads,Pittsburgh Steelers,Pittsburgh Steelers,Green Bay Packers,Green Bay Packers,Green Bay Packers,1.91,-1.5
2025-10-27T00:20:00Z,2025-10-26,draftkings,DraftKings,2025-06-27T22:49:05Z,2025-06-27T22:49:05Z,spreads,Pittsburgh Steelers,Pittsburgh Steelers,Green Bay Packers,Green Bay Packers,Pittsburgh Steelers,1.91,1.5
2025-10-27T00:20:00Z,2025-10-26,draftkings,DraftKings,2025-06-27T22:49:05Z,2025-06-27T22:49:05Z,totals,Pittsburgh Steelers,Pittsburgh Steelers,Green Bay Packers,Green Bay Packers,Over,1.91,44.5
2025-10-27T00:20:00Z,2025-10-26,draftkings,DraftKings,2025-06-27T22:49:05Z,2025-06-27T22:49:05Z,totals,Pittsburgh Steelers,Pittsburgh Steelers,Green Bay Packers,Green Bay Packers,Under,1.91,44.5
2025-10-27T00:20:00Z,2025-10-26,betus,BetUS,2025-06-27T22:48:54Z,2025-06-27T22:48:54Z,spreads,Pittsburgh Steelers,Pittsburgh Steelers,Green Bay Packers,Green Bay Packers,Green Bay Packers,1.87,-1
2025-10-27T00:20:00Z,2025-10-26,betus,BetUS,2025-06-27T22:48:54Z,2025-06-27T22:48:54Z,spreads,Pittsburgh Steelers,Pittsburgh Steelers,Green Bay Packers,Green Bay Packers,Pittsburgh Steelers,1.95,1
2025-10-28T00:15:00Z,2025-10-27,draftkings,DraftKings,2025-06-27T22:49:05Z,2025-06-27T22:49:05Z,spreads,Kansas City Chiefs,Kansas City Chiefs,Washington Commanders,Washington Commanders,Kansas City Chiefs,1.87,-3.5
2025-10-28T00:15:00Z,2025-10-27,draftkings,DraftKings,2025-06-27T22:49:05Z,2025-06-27T22:49:05Z,spreads,Kansas City Chiefs,Kansas City Chiefs,Washington Commanders,Washington Commanders,Washington Commanders,1.95,3.5
2025-10-28T00:15:00Z,2025-10-27,draftkings,DraftKings,2025-06-27T22:49:05Z,2025-06-27T22:49:05Z,totals,Kansas City Chiefs,Kansas City Chiefs,Washington Commanders,Washington Commanders,Over,1.91,48.5
2025-10-28T00:15:00Z,2025-10-27,draftkings,DraftKings,2025-06-27T22:49:05Z,2025-06-27T22:49:05Z,totals,Kansas City Chiefs,Kansas City Chiefs,Washington Commanders,Washington Commanders,Under,1.91,48.5
2025-10-28T00:15:00Z,2025-10-27,betus,BetUS,2025-06-27T22:48:54Z,2025-06-27T22:48:54Z,spreads,Kansas City Chiefs,Kansas City Chiefs,Washington Commanders,Washington Commanders,Kansas City Chiefs,1.87,-3.5
2025-10-28T00:15:00Z,2025-10-27,betus,BetUS,2025-06-27T22:48:54Z,2025-06-27T22:48:54Z,spreads,Kansas City Chiefs,Kansas City Chiefs,Washington Commanders,Washington Commanders,Washington Commanders,1.95,3.5
2025-10-31T00:15:00Z,2025-10-30,draftkings,DraftKings,2025-06-27T22:49:05Z,2025-06-27T22:49:05Z,spreads,Miami Dolphins,Miami Dolphins,Baltimore Ravens,Baltimore Ravens,Baltimore Ravens,1.91,-5.5
2025-10-31T00:15:00Z,2025-10-30,draftkings,DraftKings,2025-06-27T22:49:05Z,2025-06-27T22:49:05Z,spreads,Miami Dolphins,Miami Dolphins,Baltimore Ravens,Baltimore Ravens,Miami Dolphins,1.91,5.5
2025-10-31T00:15:00Z,2025-10-30,draftkings,DraftKings,2025-06-27T22:49:05Z,2025-06-27T22:49:05Z,totals,Miami Dolphins,Miami Dolphins,Baltimore Ravens,Baltimore Ravens,Over,1.91,47.5
2025-10-31T00:15:00Z,2025-10-30,draftkings,DraftKings,2025-06-27T22:49:05Z,2025-06-27T22:49:05Z,totals,Miami Dolphins,Miami Dolphins,Baltimore Ravens,Baltimore Ravens,Under,1.91,47.5
2025-10-31T00:15:00Z,2025-10-30,betus,BetUS,2025-06-27T22:48:54Z,2025-06-27T22:48:54Z,spreads,Miami Dolphins,Miami Dolphins,Baltimore Ravens,Baltimore Ravens,Baltimore Ravens,1.91,-5.5
2025-10-31T00:15:00Z,2025-10-30,betus,BetUS,2025-06-27T22:48:54Z,2025-06-27T22:48:54Z,spreads,Miami Dolphins,Miami Dolphins,Baltimore Ravens,Baltimore Ravens,Miami Dolphins,1.91,5.5
2025-11-02T18:00:00Z,2025-11-02,draftkings,DraftKings,2025-06-27T22:49:05Z,2025-06-27T22:49:05Z,spreads,New England Patriots,New England Patriots,Atlanta Falcons,Atlanta Falcons,Atlanta Falcons,1.91,3
2025-11-02T18:00:00Z,2025-11-02,draftkings,DraftKings,2025-06-27T22:49:05Z,2025-06-27T22:49:05Z,spreads,New England Patriots,New England Patriots,Atlanta Falcons,Atlanta Falcons,New England Patriots,1.91,-3
2025-11-02T18:00:00Z,2025-11-02,draftkings,DraftKings,2025-06-27T22:49:05Z,2025-06-27T22:49:05Z,totals,New England Patriots,New England Patriots,Atlanta Falcons,Atlanta Falcons,Over,1.87,44.5
2025-11-02T18:00:00Z,2025-11-02,draftkings,DraftKings,2025-06-27T22:49:05Z,2025-06-27T22:49:05Z,totals,New England Patriots,New England Patriots,Atlanta Falcons,Atlanta Falcons,Under,1.95,44.5
2025-11-02T18:00:00Z,2025-11-02,betus,BetUS,2025-06-27T22:48:54Z,2025-06-27T22:48:54Z,spreads,New England Patriots,New England Patriots,Atlanta Falcons,Atlanta Falcons,Atlanta Falcons,1.91,3
2025-11-02T18:00:00Z,2025-11-02,betus,BetUS,2025-06-27T22:48:54Z,2025-06-27T22:48:54Z,spreads,New England Patriots,New England Patriots,Atlanta Falcons,Atlanta Falcons,New England Patriots,1.91,-3
2025-11-02T18:00:00Z,2025-11-02,draftkings,DraftKings,2025-06-27T22:49:05Z,2025-06-27T22:49:05Z,spreads,Green Bay Packers,Green Bay Packers,Carolina Panthers,Carolina Panthers,Carolina Panthers,1.91,7.5
2025-11-02T18:00:00Z,2025-11-02,draftkings,DraftKings,2025-06-27T22:49:05Z,2025-06-27T22:49:05Z,spreads,Green Bay Packers,Green Bay Packers,Carolina Panthers,Carolina Panthers,Green Bay Packers,1.91,-7.5
2025-11-02T18:00:00Z,2025-11-02,draftkings,DraftKings,2025-06-27T22:49:05Z,2025-06-27T22:49:05Z,totals,Green Bay Packers,Green Bay Packers,Carolina Panthers,Carolina Panthers,Over,1.91,45.5
2025-11-02T18:00:00Z,2025-11-02,draftkings,DraftKings,2025-06-27T22:49:05Z,2025-06-27T22:49:05Z,totals,Green Bay Packers,Green Bay Packers,Carolina Panthers,Carolina Panthers,Under,1.91,45.5
2025-11-02T18:00:00Z,2025-11-02,betus,BetUS,2025-06-27T22:48:54Z,2025-06-27T22:48:54Z,spreads,Green Bay Packers,Green Bay Packers,Carolina Panthers,Carolina Panthers,Carolina Panthers,1.91,7.5
2025-11-02T18:00:00Z,2025-11-02,betus,BetUS,2025-06-27T22:48:54Z,2025-06-27T22:48:54Z,spreads,Green Bay Packers,Green Bay Packers,Carolina Panthers,Carolina Panthers,Green Bay Packers,1.91,-7.5
2025-11-02T18:00:00Z,2025-11-02,draftkings,DraftKings,2025-06-27T22:49:05Z,2025-06-27T22:49:05Z,spreads,Houston Texans,Houston Texans,Denver Broncos,Denver Broncos,Denver Broncos,1.98,-1.5
2025-11-02T18:00:00Z,2025-11-02,draftkings,DraftKings,2025-06-27T22:49:05Z,2025-06-27T22:49:05Z,spreads,Houston Texans,Houston Texans,Denver Broncos,Denver Broncos,Houston Texans,1.85,1.5
2025-11-02T18:00:00Z,2025-11-02,draftkings,DraftKings,2025-06-27T22:49:05Z,2025-06-27T22:49:05Z,totals,Houston Texans,Houston Texans,Denver Broncos,Denver Broncos,Over,1.91,45.5
2025-11-02T18:00:00Z,2025-11-02,draftkings,DraftKings,2025-06-27T22:49:05Z,2025-06-27T22:49:05Z,totals,Houston Texans,Houston Texans,Denver Broncos,Denver Broncos,Under,1.91,45.5
2025-11-02T18:00:00Z,2025-11-02,betus,BetUS,2025-06-27T22:48:54Z,2025-06-27T22:48:54Z,spreads,Houston Texans,Houston Texans,Denver Broncos,Denver Broncos,Denver Broncos,1.87,-1
2025-11-02T18:00:00Z,2025-11-02,betus,BetUS,2025-06-27T22:48:54Z,2025-06-27T22:48:54Z,spreads,Houston Texans,Houston Texans,Denver Broncos,Denver Broncos,Houston Texans,1.95,1
2025-11-02T18:00:00Z,2025-11-02,draftkings,DraftKings,2025-06-27T22:49:05Z,2025-06-27T22:49:05Z,spreads,Detroit Lions,Detroit Lions,Minnesota Vikings,Minnesota Vikings,Detroit Lions,1.91,-4.5
2025-11-02T18:00:00Z,2025-11-02,draftkings,DraftKings,2025-06-27T22:49:05Z,2025-06-27T22:49:05Z,spreads,Detroit Lions,Detroit Lions,Minnesota Vikings,Minnesota Vikings,Minnesota Vikings,1.91,4.5
2025-11-02T18:00:00Z,2025-11-02,draftkings,DraftKings,2025-06-27T22:49:05Z,2025-06-27T22:49:05Z,totals,Detroit Lions,Detroit Lions,Minnesota Vikings,Minnesota Vikings,Over,1.91,47.5
2025-11-02T18:00:00Z,2025-11-02,draftkings,DraftKings,2025-06-27T22:49:05Z,2025-06-27T22:49:05Z,totals,Detroit Lions,Detroit Lions,Minnesota Vikings,Minnesota Vikings,Under,1.91,47.5
2025-11-02T18:00:00Z,2025-11-02,betmgm,BetMGM,2025-06-27T22:49:10Z,2025-06-27T22:49:10Z,spreads,Detroit Lions,Detroit Lions,Minnesota Vikings,Minnesota Vikings,Detroit Lions,1.91,-4.5
2025-11-02T18:00:00Z,2025-11-02,betmgm,BetMGM,2025-06-27T22:49:10Z,2025-06-27T22:49:10Z,spreads,Detroit Lions,Detroit Lions,Minnesota Vikings,Minnesota Vikings,Minnesota Vikings,1.91,4.5
2025-11-02T18:00:00Z,2025-11-02,betmgm,BetMGM,2025-06-27T22:49:10Z,2025-06-27T22:49:10Z,totals,Detroit Lions,Detroit Lions,Minnesota Vikings,Minnesota Vikings,Over,1.91,47.5
2025-11-02T18:00:00Z,2025-11-02,betmgm,BetMGM,2025-06-27T22:49:10Z,2025-06-27T22:49:10Z,totals,Detroit Lions,Detroit Lions,Minnesota Vikings,Minnesota Vikings,Under,1.91,47.5
2025-11-02T18:00:00Z,2025-11-02,draftkings,DraftKings,2025-06-27T22:49:05Z,2025-06-27T22:49:05Z,spreads,Pittsburgh Steelers,Pittsburgh Steelers,Indianapolis Colts,Indianapolis Colts,Indianapolis Colts,1.91,3.5
2025-11-02T18:00:00Z,2025-11-02,draftkings,DraftKings,2025-06-27T22:49:05Z,2025-06-27T22:49:05Z,spreads,Pittsburgh Steelers,Pittsburgh Steelers,Indianapolis Colts,Indianapolis Colts,Pittsburgh Steelers,1.91,-3.5
2025-11-02T18:00:00Z,2025-11-02,draftkings,DraftKings,2025-06-27T22:49:05Z,2025-06-27T22:49:05Z,totals,Pittsburgh Steelers,Pittsburgh Steelers,Indianapolis Colts,Indianapolis Colts,Over,1.95,44.5
2025-11-02T18:00:00Z,2025-11-02,draftkings,DraftKings,2025-06-27T22:49:05Z,2025-06-27T22:49:05Z,totals,Pittsburgh Steelers,Pittsburgh Steelers,Indianapolis Colts,Indianapolis Colts,Under,1.87,44.5
2025-11-02T18:00:00Z,2025-11-02,betus,BetUS,2025-06-27T22:48:54Z,2025-06-27T22:48:54Z,spreads,Pittsburgh Steelers,Pittsburgh Steelers,Indianapolis Colts,Indianapolis Colts,Indianapolis Colts,1.91,3.5
2025-11-02T18:00:00Z,2025-11-02,betus,BetUS,2025-06-27T22:48:54Z,2025-06-27T22:48:54Z,spreads,Pittsburgh Steelers,Pittsburgh Steelers,Indianapolis Colts,Indianapolis Colts,Pittsburgh Steelers,1.91,-3.5
2025-11-02T18:00:00Z,2025-11-02,draftkings,DraftKings,2025-06-27T22:49:05Z,2025-06-27T22:49:05Z,spreads,Tennessee Titans,Tennessee Titans,Los Angeles Chargers,Los Angeles Chargers,Los Angeles Chargers,1.91,-4.5
2025-11-02T18:00:00Z,2025-11-02,draftkings,DraftKings,2025-06-27T22:49:05Z,2025-06-27T22:49:05Z,spreads,Tennessee Titans,Tennessee Titans,Los Angeles Chargers,Los Angeles Chargers,Tennessee Titans,1.91,4.5
2025-11-02T18:00:00Z,2025-11-02,draftkings,DraftKings,2025-06-27T22:49:05Z,2025-06-27T22:49:05Z,totals,Tennessee Titans,Tennessee Titans,Los Angeles Chargers,Los Angeles Chargers,Over,1.91,44.5
2025-11-02T18:00:00Z,2025-11-02,draftkings,DraftKings,2025-06-27T22:49:05Z,2025-06-27T22:49:05Z,totals,Tennessee Titans,Tennessee Titans,Los Angeles Chargers,Los Angeles Chargers,Under,1.91,44.5
2025-11-02T18:00:00Z,2025-11-02,betus,BetUS,2025-06-27T22:48:54Z,2025-06-27T22:48:54Z,spreads,Tennessee Titans,Tennessee Titans,Los Angeles Chargers,Los Angeles Chargers,Los Angeles Chargers,1.91,-4.5
2025-11-02T18:00:00Z,2025-11-02,betus,BetUS,2025-06-27T22:48:54Z,2025-06-27T22:48:54Z,spreads,Tennessee Titans,Tennessee Titans,Los Angeles Chargers,Los Angeles Chargers,Tennessee Titans,1.91,4.5
2025-11-02T18:00:00Z,2025-11-02,draftkings,DraftKings,2025-06-27T22:49:05Z,2025-06-27T22:49:05Z,spreads,New York Giants,New York Giants,San Francisco 49ers,San Francisco 49ers,New York Giants,1.91,3.5
2025-11-02T18:00:00Z,2025-11-02,draftkings,DraftKings,2025-06-27T22:49:05Z,2025-06-27T22:49:05Z,spreads,New York Giants,New York Giants,San Francisco 49ers,San Francisco 49ers,San Francisco 49ers,1.91,-3.5
2025-11-02T18:00:00Z,2025-11-02,draftkings,DraftKings,2025-06-27T22:49:05Z,2025-06-27T22:49:05Z,totals,New York Giants,New York Giants,San Francisco 49ers,San Francisco 49ers,Over,1.91,44.5
2025-11-02T18:00:00Z,2025-11-02,draftkings,DraftKings,2025-06-27T22:49:05Z,2025-06-27T22:49:05Z,totals,New York Giants,New York Giants,San Francisco 49ers,San Francisco 49ers,Under,1.91,44.5
2025-11-02T18:00:00Z,2025-11-02,betus,BetUS,2025-06-27T22:48:54Z,2025-06-27T22:48:54Z,spreads,New York Giants,New York Giants,San Francisco 49ers,San Francisco 49ers,New York Giants,1.91,3.5
2025-11-02T18:00:00Z,2025-11-02,betus,BetUS,2025-06-27T22:48:54Z,2025-06-27T22:48:54Z,spreads,New York Giants,New York Giants,San Francisco 49ers,San Francisco 49ers,San Francisco 49ers,1.91,-3.5
