Spread_Bin,Market_Total,True_Total,Over_probability,Under_probability,Push_probability
2,43.5,50,0.66879898,0.33120102,0
2,43.5,50.5,0.68129161,0.31870839,0
2,43.5,51,0.69358743,0.30641257,0
2,43.5,51.5,0.7056747,0.2943253,0
2,43.5,52,0.71754238,0.28245762,0
2,43.5,52.5,0.72918013,0.27081987,0
2,43.5,53,0.74057834,0.25942166,0
2,43.5,53.5,0.75172818,0.24827182,0
2,44,34,0.22797503,0.74640027,0.0256247
2,44,34.5,0.23838252,0.7354008,0.02621669
2,44,35,0.24905494,0.72415314,0.02679192
2,44,35.5,0.25998632,0.71266509,0.02734859
2,44,36,0.27116989,0.70094518,0.02788493
2,44,36.5,0.2825981,0.6890027,0.0283992
2,44,37,0.29426266,0.67684765,0.02888969
2,44,37.5,0.30615449,0.66449075,0.02935476
2,44,38,0.31826381,0.65194338,0.02979281
2,44,38.5,0.33058011,0.63921757,0.03020232
2,44,39,0.34309218,0.62632596,0.03058186
2,44,39.5,0.35578814,0.6132818,0.03093006
2,44,40,0.36865549,0.60009884,0.03124567
2,44,40.5,0.38168113,0.58679135,0.03152752
2,44,41,0.39485139,0.57337405,0.03177455
2,44,41.5,0.40815208,0.55986208,0.03198584
2,44,42,0.42156853,0.54627091,0.03216057
2,44,42.5,0.43508564,0.53261632,0.03229804
2,44,43,0.44868794,0.51891437,0.03239769
2,44,43.5,0.46235962,0.50518128,0.0324591
2,44,44,0.4760846,0.49143342,0.03248198
2,44,44.5,0.48984658,0.47768724,0.03246618
2,44,45,0.5036291,0.46395922,0.03241168
2,44,45.5,0.51741558,0.4502658,0.03231862
2,44,46,0.53118943,0.43662332,0.03218726
2,44,46.5,0.54493403,0.42304795,0.03201802
2,44,47,0.55863288,0.40955569,0.03181143
2,44,47.5,0.57226959,0.39616222,0.03156819
2,44,48,0.58582796,0.38288295,0.03128909
2,44,48.5,0.59929206,0.36973286,0.03097508
2,44,49,0.61264626,0.35672653,0.03062721
2,44,49.5,0.62587529,0.34387806,0.03024665
2,44,50,0.63896432,0.33120102,0.02983467
2,44,50.5,0.65189896,0.31870839,0.02939265
2,44,51,0.66466536,0.30641257,0.02892206
2,44,51.5,0.67725024,0.2943253,0.02842446
2,44,52,0.6896409,0.28245762,0.02790148
2,44,52.5,0.70182532,0.27081987,0.02735481
2,44,53,0.71379214,0.25942166,0.0267862
2,44,53.5,0.72553072,0.24827182,0.02619745
2,44,54,0.73703117,0.23737841,0.02559041
2,44.5,34.5,0.23838252,0.76161748,0
2,44.5,35,0.24905494,0.75094506,0
2,44.5,35.5,0.25998632,0.74001368,0
2,44.5,36,0.27116989,0.72883011,0
2,44.5,36.5,0.2825981,0.7174019,0
2,44.5,37,0.29426266,0.70573734,0
2,44.5,37.5,0.30615449,0.69384551,0
2,44.5,38,0.31826381,0.68173619,0
2,44.5,38.5,0.33058011,0.66941989,0
2,44.5,39,0.34309218,0.65690782,0
2,44.5,39.5,0.35578814,0.64421186,0
2,44.5,40,0.36865549,0.63134451,0
2,44.5,40.5,0.38168113,0.61831887,0
2,44.5,41,0.39485139,0.60514861,0
2,44.5,41.5,0.40815208,0.59184792,0
2,44.5,42,0.42156853,0.57843147,0
2,44.5,42.5,0.43508564,0.56491436,0
2,44.5,43,0.44868794,0.55131206,0
2,44.5,43.5,0.46235962,0.53764038,0
2,44.5,44,0.4760846,0.5239154,0
2,44.5,44.5,0.48984658,0.51015342,0
2,44.5,45,0.5036291,0.4963709,0
2,44.5,45.5,0.51741558,0.48258442,0
2,44.5,46,0.53118943,0.46881057,0
2,44.5,46.5,0.54493403,0.45506597,0
2,44.5,47,0.55863288,0.44136712,0
2,44.5,47.5,0.57226959,0.42773041,0
2,44.5,48,0.58582796,0.41417204,0
2,44.5,48.5,0.59929206,0.40070794,0
2,44.5,49,0.61264626,0.38735374,0
2,44.5,49.5,0.62587529,0.37412471,0
2,44.5,50,0.63896432,0.36103568,0
2,44.5,50.5,0.65189896,0.34810104,0
2,44.5,51,0.66466536,0.33533464,0
2,44.5,51.5,0.67725024,0.32274976,0
2,44.5,52,0.6896409,0.3103591,0
2,44.5,52.5,0.70182532,0.29817468,0
2,44.5,53,0.71379214,0.28620786,0
2,44.5,53.5,0.72553072,0.27446928,0
2,44.5,54,0.73703117,0.26296883,0
2,44.5,54.5,0.74828437,0.25171563,0
2,45,35,0.22819807,0.75094506,0.02085687
2,45,35.5,0.23864442,0.74001368,0.0213419
2,45,36,0.24935663,0.72883011,0.02181326
2,45,36.5,0.26032863,0.7174019,0.02226947
2,45,37,0.27155358,0.70573734,0.02270908
2,45,37.5,0.28302384,0.69384551,0.02313065
2,45,38,0.29473101,0.68173619,0.0235328
2,45,38.5,0.30666594,0.66941989,0.02391417
2,45,39,0.31881871,0.65690782,0.02427346
2,45,39.5,0.33117871,0.64421186,0.02460942
2,45,40,0.34373462,0.63134451,0.02492087
2,45,40.5,0.35647443,0.61831887,0.0252067
2,45,41,0.36938552,0.60514861,0.02546587
2,45,41.5,0.38245465,0.59184792,0.02569743
2,45,42,0.39566801,0.57843147,0.02590051
2,45,42.5,0.40901128,0.56491436,0.02607436
2,45,43,0.42246965,0.55131206,0.02621829
2,45,43.5,0.43602788,0.53764038,0.02633174
2,45,44,0.44967034,0.5239154,0.02641426
2,45,44.5,0.4633811,0.51015342,0.02646548
2,45,45,0.47714391,0.4963709,0.02648518
2,45,45.5,0.49094235,0.48258442,0.02647324
2,45,46,0.5047598,0.46881057,0.02642963
2,45,46.5,0.51857956,0.45506597,0.02635447
2,45,47,0.5323849,0.44136712,0.02624798
2,45,47.5,0.54615909,0.42773041,0.0261105
2,45,48,0.55988549,0.41417204,0.02594247
2,45,48.5,0.57354761,0.40070794,0.02574445
2,45,49,0.58712915,0.38735374,0.0255171
2,45,49.5,0.60061409,0.37412471,0.0252612
2,45,50,0.61398672,0.36103568,0.0249776
2,45,50.5,0.62723169,0.34810104,0.02466727
2,45,51,0.64033412,0.33533464,0.02433125
2,45,51.5,0.65327957,0.32274976,0.02397067
2,45,52,0.66605416,0.3103591,0.02358674
2,45,52.5,0.67864459,0.29817468,0.02318073
2,45,53,0.69103816,0.28620786,0.02275398
2,45,53.5,0.70322285,0.27446928,0.02230788
2,45,54,0.71518732,0.26296883,0.02184385
2,45,54.5,0.72692098,0.25171563,0.02136339
2,45,55,0.73841398,0.24071803,0.02086799
2,45.5,35.5,0.23864442,0.76135558,0
2,45.5,36,0.24935663,0.75064337,0
2,45.5,36.5,0.26032863,0.73967137,0
2,45.5,37,0.27155358,0.72844642,0
2,45.5,37.5,0.28302384,0.71697616,0
2,45.5,38,0.29473101,0.70526899,0
2,45.5,38.5,0.30666594,0.69333406,0
2,45.5,39,0.31881871,0.68118129,0
2,45.5,39.5,0.33117871,0.66882129,0
2,45.5,40,0.34373462,0.65626538,0
2,45.5,40.5,0.35647443,0.64352557,0
2,45.5,41,0.36938552,0.63061448,0
2,45.5,41.5,0.38245465,0.61754535,0
2,45.5,42,0.39566801,0.60433199,0
2,45.5,42.5,0.40901128,0.59098872,0
2,45.5,43,0.42246965,0.57753035,0
2,45.5,43.5,0.43602788,0.56397212,0
2,45.5,44,0.44967034,0.55032966,0
2,45.5,44.5,0.4633811,0.5366189,0
2,45.5,45,0.47714391,0.52285609,0
2,45.5,45.5,0.49094235,0.50905765,0
2,45.5,46,0.5047598,0.4952402,0
2,45.5,46.5,0.51857956,0.48142044,0
2,45.5,47,0.5323849,0.4676151,0
2,45.5,47.5,0.54615909,0.45384091,0
2,45.5,48,0.55988549,0.44011451,0
2,45.5,48.5,0.57354761,0.42645239,0
2,45.5,49,0.58712915,0.41287085,0
2,45.5,49.5,0.60061409,0.39938591,0
2,45.5,50,0.61398672,0.38601328,0
2,45.5,50.5,0.62723169,0.37276831,0
2,45.5,51,0.64033412,0.35966588,0
2,45.5,51.5,0.65327957,0.34672043,0
2,45.5,52,0.66605416,0.33394584,0
2,45.5,52.5,0.67864459,0.32135541,0
2,45.5,53,0.69103816,0.30896184,0
2,45.5,53.5,0.70322285,0.29677715,0
2,45.5,54,0.71518732,0.28481268,0
2,45.5,54.5,0.72692098,0.27307902,0
2,45.5,55,0.73841398,0.26158602,0
2,45.5,55.5,0.74965725,0.25034275,0
2,46,36,0.22851359,0.75064337,0.02084303
2,46,36.5,0.23899803,0.73967137,0.0213306
2,46,37,0.24974911,0.72844642,0.02180446
2,46,37.5,0.26076069,0.71697616,0.02226315
2,46,38,0.27202582,0.70526899,0.02270519
2,46,38.5,0.28353679,0.69333406,0.02312915
2,46,39,0.29528509,0.68118129,0.02353363
2,46,39.5,0.30726146,0.66882129,0.02391726
2,46,40,0.31945589,0.65626538,0.02427873
2,46,40.5,0.33185764,0.64352557,0.0246168
2,46,41,0.34445526,0.63061448,0.02493026
2,46,41.5,0.35723664,0.61754535,0.02521801
2,46,42,0.37018902,0.60433199,0.02547899
2,46,42.5,0.38329902,0.59098872,0.02571226
2,46,43,0.3965527,0.57753035,0.02591695
2,46,43.5,0.40993561,0.56397212,0.02609227
2,46,44,0.42343278,0.55032966,0.02623756
2,46,44.5,0.43702884,0.5366189,0.02635225
2,46,45,0.45070804,0.52285609,0.02643588
2,46,45.5,0.46445426,0.50905765,0.02648808
2,46,46,0.47825116,0.4952402,0.02650864
2,46,46.5,0.49208215,0.48142044,0.02649741
2,46,47,0.5059305,0.4676151,0.0264544
2,46,47.5,0.51977939,0.45384091,0.0263797
2,46,48,0.53361194,0.44011451,0.02627355
2,46,48.5,0.54741132,0.42645239,0.02613629
2,46,49,0.5611608,0.41287085,0.02596836
2,46,49.5,0.57484377,0.39938591,0.02577032
2,46,50,0.58844386,0.38601328,0.02554286
2,46,50.5,0.60194497,0.37276831,0.02528673
2,46,51,0.61533131,0.35966588,0.02500281
2,46,51.5,0.62858751,0.34672043,0.02469206
2,46,52,0.64169861,0.33394584,0.02435555
2,46,52.5,0.65465019,0.32135541,0.0239944
2,46,53,0.66742832,0.30896184,0.02360984
2,46,53.5,0.68001972,0.29677715,0.02320313
2,46,54,0.69241169,0.28481268,0.02277563
2,46,54.5,0.70459225,0.27307902,0.02232874
2,46,55,0.71655009,0.26158602,0.02186389
2,46,55.5,0.72827468,0.25034275,0.02138257
2,46,56,0.73975624,0.23935747,0.02088629
2,46.5,36.5,0.23899803,0.76100197,0
2,46.5,37,0.24974911,0.75025089,0
2,46.5,37.5,0.26076069,0.73923931,0
2,46.5,38,0.27202582,0.72797418,0
2,46.5,38.5,0.28353679,0.71646321,0
2,46.5,39,0.29528509,0.70471491,0
2,46.5,39.5,0.30726146,0.69273854,0
2,46.5,40,0.31945589,0.68054411,0
2,46.5,40.5,0.33185764,0.66814236,0
2,46.5,41,0.34445526,0.65554474,0
2,46.5,41.5,0.35723664,0.64276336,0
2,46.5,42,0.37018902,0.62981098,0
2,46.5,42.5,0.38329902,0.61670098,0
2,46.5,43,0.3965527,0.6034473,0
2,46.5,43.5,0.40993561,0.59006439,0
2,46.5,44,0.42343278,0.57656722,0
2,46.5,44.5,0.43702884,0.56297116,0
2,46.5,45,0.45070804,0.54929196,0
2,46.5,45.5,0.46445426,0.53554574,0
2,46.5,46,0.47825116,0.52174884,0
2,46.5,46.5,0.49208215,0.50791785,0
2,46.5,47,0.5059305,0.4940695,0
2,46.5,47.5,0.51977939,0.48022061,0
2,46.5,48,0.53361194,0.46638806,0
2,46.5,48.5,0.54741132,0.45258868,0
2,46.5,49,0.5611608,0.4388392,0
2,46.5,49.5,0.57484377,0.42515623,0
2,46.5,50,0.58844386,0.41155614,0
2,46.5,50.5,0.60194497,0.39805503,0
2,46.5,51,0.61533131,0.38466869,0
2,46.5,51.5,0.62858751,0.37141249,0
2,46.5,52,0.64169861,0.35830139,0
2,46.5,52.5,0.65465019,0.34534981,0
2,46.5,53,0.66742832,0.33257168,0
2,46.5,53.5,0.68001972,0.31998028,0
2,46.5,54,0.69241169,0.30758831,0
2,46.5,54.5,0.70459225,0.29540775,0
2,46.5,55,0.71655009,0.28344991,0
2,46.5,55.5,0.72827468,0.27172532,0
2,46.5,56,0.73975624,0.26024376,0
2,46.5,56.5,0.75098577,0.24901423,0
2,47,37,0.22735533,0.75025089,0.02239379
2,47,37.5,0.23784032,0.73923931,0.02292036
2,47,38,0.24859363,0.72797418,0.02343219
2,47,38.5,0.25960913,0.71646321,0.02392766
2,47,39,0.2708799,0.70471491,0.02440519
2,47,39.5,0.28239823,0.69273854,0.02486322
2,47,40,0.29415563,0.68054411,0.02530025
2,47,40.5,0.30614283,0.66814236,0.0257148
2,47,41,0.3183498,0.65554474,0.02610546
2,47,41.5,0.33076578,0.64276336,0.02647086
2,47,42,0.34337929,0.62981098,0.02680973
2,47,42.5,0.35617817,0.61670098,0.02712085
2,47,43,0.36914961,0.6034473,0.02740309
2,47,43.5,0.38228017,0.59006439,0.02765543
2,47,44,0.39555586,0.57656722,0.02787692
2,47,44.5,0.40896211,0.56297116,0.02806674
2,47,45,0.4224839,0.54929196,0.02822414
2,47,45.5,0.43610575,0.53554574,0.02834851
2,47,46,0.44981179,0.52174884,0.02843937
2,47,46.5,0.46358583,0.50791785,0.02849632
2,47,47,0.47741139,0.4940695,0.02851911
2,47,47.5,0.49127177,0.48022061,0.02850761
2,47,48,0.50515012,0.46638806,0.02846181
2,47,48.5,0.51902949,0.45258868,0.02838184
2,47,49,0.53289288,0.4388392,0.02826792
2,47,49.5,0.54672333,0.42515623,0.02812044
2,47,50,0.56050399,0.41155614,0.02793987
2,47,50.5,0.57421813,0.39805503,0.02772684
2,47,51,0.58784925,0.38466869,0.02748206
2,47,51.5,0.60138113,0.37141249,0.02720638
2,47,52,0.61479788,0.35830139,0.02690073
2,47,52.5,0.62808402,0.34534981,0.02656617
2,47,53,0.64122449,0.33257168,0.02620383
2,47,53.5,0.65420477,0.31998028,0.02581494
2,47,54,0.66701086,0.30758831,0.02540083
2,47,54.5,0.67962939,0.29540775,0.02496286
2,47,55,0.6920476,0.28344991,0.0245025
2,47,55.5,0.70425343,0.27172532,0.02402125
2,47,56,0.71623555,0.26024376,0.02352068
2,47,56.5,0.72798337,0.24901423,0.02300239
2,47,57,0.73948708,0.23804491,0.02246802
2,47.5,37.5,0.23784032,0.76215968,0
2,47.5,38,0.24859363,0.75140637,0
2,47.5,38.5,0.25960913,0.74039087,0
2,47.5,39,0.2708799,0.7291201,0
2,47.5,39.5,0.28239823,0.71760177,0
2,47.5,40,0.29415563,0.70584437,0
2,47.5,40.5,0.30614283,0.69385717,0
2,47.5,41,0.3183498,0.6816502,0
2,47.5,41.5,0.33076578,0.66923422,0
2,47.5,42,0.34337929,0.65662071,0
2,47.5,42.5,0.35617817,0.64382183,0
2,47.5,43,0.36914961,0.63085039,0
2,47.5,43.5,0.38228017,0.61771983,0
2,47.5,44,0.39555586,0.60444414,0
2,47.5,44.5,0.40896211,0.59103789,0
2,47.5,45,0.4224839,0.5775161,0
2,47.5,45.5,0.43610575,0.56389425,0
2,47.5,46,0.44981179,0.55018821,0
2,47.5,46.5,0.46358583,0.53641417,0
2,47.5,47,0.47741139,0.52258861,0
2,47.5,47.5,0.49127177,0.50872823,0
2,47.5,48,0.50515012,0.49484988,0
2,47.5,48.5,0.51902949,0.48097051,0
2,47.5,49,0.53289288,0.46710712,0
2,47.5,49.5,0.54672333,0.45327667,0
2,47.5,50,0.56050399,0.43949601,0
2,47.5,50.5,0.57421813,0.42578187,0
2,47.5,51,0.58784925,0.41215075,0
2,47.5,51.5,0.60138113,0.39861887,0
2,47.5,52,0.61479788,0.38520212,0
2,47.5,52.5,0.62808402,0.37191598,0
2,47.5,53,0.64122449,0.35877551,0
2,47.5,53.5,0.65420477,0.34579523,0
2,47.5,54,0.66701086,0.33298914,0
2,47.5,54.5,0.67962939,0.32037061,0
2,47.5,55,0.6920476,0.3079524,0
2,47.5,55.5,0.70425343,0.29574657,0
2,47.5,56,0.71623555,0.28376445,0
2,47.5,56.5,0.72798337,0.27201663,0
2,47.5,57,0.73948708,0.26051292,0
2,47.5,57.5,0.75073765,0.24926235,0
2,48,38,0.2280364,0.75140637,0.02055723
2,48,38.5,0.23856627,0.74039087,0.02104286
2,48,39,0.24936499,0.7291201,0.02151491
2,48,39.5,0.26042634,0.71760177,0.0219719
2,48,40,0.27174326,0.70584437,0.02241237
2,48,40.5,0.28330794,0.69385717,0.02283489
2,48,41,0.29511174,0.6816502,0.02323806
2,48,41.5,0.30714526,0.66923422,0.02362052
2,48,42,0.31939833,0.65662071,0.02398096
2,48,42.5,0.33186004,0.64382183,0.02431813
2,48,43,0.34451876,0.63085039,0.02463085
2,48,43.5,0.35736219,0.61771983,0.02491799
2,48,44,0.37037734,0.60444414,0.02517852
2,48,44.5,0.38355062,0.59103789,0.02541149
2,48,45,0.39686788,0.5775161,0.02561602
2,48,45.5,0.4103144,0.56389425,0.02579135
2,48,46,0.42387498,0.55018821,0.02593681
2,48,46.5,0.43753401,0.53641417,0.02605182
2,48,47,0.45127545,0.52258861,0.02613594
2,48,47.5,0.46508296,0.50872823,0.02618881
2,48,48,0.47893992,0.49484988,0.0262102
2,48,48.5,0.4928295,0.48097051,0.02619999
2,48,49,0.50673471,0.46710712,0.02615816
2,48,49.5,0.52063849,0.45327667,0.02608484
2,48,50,0.53452373,0.43949601,0.02598025
2,48,50.5,0.54837339,0.42578187,0.02584474
2,48,51,0.56217049,0.41215075,0.02567875
2,48,51.5,0.57589827,0.39861887,0.02548286
2,48,52,0.58954015,0.38520212,0.02525773
2,48,52.5,0.60307988,0.37191598,0.02500414
2,48,53,0.61650153,0.35877551,0.02472296
2,48,53.5,0.6297896,0.34579523,0.02441517
2,48,54,0.64292905,0.33298914,0.02408182
2,48,54.5,0.65590535,0.32037061,0.02372403
2,48,55,0.66870456,0.3079524,0.02334304
2,48,55.5,0.68131332,0.29574657,0.02294011
2,48,56,0.69371897,0.28376445,0.02251659
2,48,56.5,0.7059095,0.27201663,0.02207387
2,48,57,0.71787368,0.26051292,0.02161339
2,48,57.5,0.72960101,0.24926235,0.02113664
2,48,58,0.74108179,0.2382731,0.02064511
2,48.5,38.5,0.23856627,0.76143373,0
2,48.5,39,0.24936499,0.75063501,0
2,48.5,39.5,0.26042634,0.73957366,0
2,48.5,40,0.27174326,0.72825674,0
2,48.5,40.5,0.28330794,0.71669206,0
2,48.5,41,0.29511174,0.70488826,0
2,48.5,41.5,0.30714526,0.69285474,0
2,48.5,42,0.31939833,0.68060167,0
2,48.5,42.5,0.33186004,0.66813996,0
2,48.5,43,0.34451876,0.65548124,0
2,48.5,43.5,0.35736219,0.64263781,0
2,48.5,44,0.37037734,0.62962266,0
2,48.5,44.5,0.38355062,0.61644938,0
2,48.5,45,0.39686788,0.60313212,0
2,48.5,45.5,0.4103144,0.5896856,0
2,48.5,46,0.42387498,0.57612502,0
2,48.5,46.5,0.43753401,0.56246599,0
2,48.5,47,0.45127545,0.54872455,0
2,48.5,47.5,0.46508296,0.53491704,0
2,48.5,48,0.47893992,0.52106008,0
2,48.5,48.5,0.4928295,0.5071705,0
2,48.5,49,0.50673471,0.49326529,0
2,48.5,49.5,0.52063849,0.47936151,0
2,48.5,50,0.53452373,0.46547627,0
2,48.5,50.5,0.54837339,0.45162661,0
2,48.5,51,0.56217049,0.43782951,0
2,48.5,51.5,0.57589827,0.42410173,0
2,48.5,52,0.58954015,0.41045985,0
2,48.5,52.5,0.60307988,0.39692012,0
2,48.5,53,0.61650153,0.38349847,0
2,48.5,53.5,0.6297896,0.3702104,0
2,48.5,54,0.64292905,0.35707095,0
2,48.5,54.5,0.65590535,0.34409465,0
2,48.5,55,0.66870456,0.33129544,0
2,48.5,55.5,0.68131332,0.31868668,0
2,48.5,56,0.69371897,0.30628103,0
2,48.5,56.5,0.7059095,0.2940905,0
2,48.5,57,0.71787368,0.28212632,0
2,48.5,57.5,0.72960101,0.27039899,0
2,48.5,58,0.74108179,0.25891821,0
2,48.5,58.5,0.75230712,0.24769288,0
2,49,39,0.22906069,0.75063501,0.02030431
2,49,39.5,0.23964042,0.73957366,0.02078591
2,49,40,0.25048919,0.72825674,0.02125407
2,49,40.5,0.26160063,0.71669206,0.02170731
2,49,41,0.27296755,0.70488826,0.02214419
2,49,41.5,0.28458198,0.69285474,0.02256328
2,49,42,0.29643515,0.68060167,0.02296318
2,49,42.5,0.30851748,0.66813996,0.02334256
2,49,43,0.32081865,0.65548124,0.02370012
2,49,43.5,0.33332758,0.64263781,0.0240346
2,49,44,0.34603249,0.62962266,0.02434484
2,49,44.5,0.3589209,0.61644938,0.02462973
2,49,45,0.37197965,0.60313212,0.02488823
2,49,45.5,0.385195,0.5896856,0.0251194
2,49,46,0.39855261,0.57612502,0.02532238
2,49,46.5,0.41203761,0.56246599,0.0254964
2,49,47,0.42563464,0.54872455,0.02564081
2,49,47.5,0.43932792,0.53491704,0.02575504
2,49,48,0.45310129,0.52106008,0.02583863
2,49,48.5,0.46693825,0.5071705,0.02589125
2,49,49,0.48082205,0.49326529,0.02591266
2,49,49.5,0.49473575,0.47936151,0.02590275
2,49,50,0.50866223,0.46547627,0.0258615
2,49,50.5,0.52258434,0.45162661,0.02578905
2,49,51,0.53648488,0.43782951,0.02568561
2,49,51.5,0.55034674,0.42410173,0.02555153
2,49,52,0.56415289,0.41045985,0.02538726
2,49,52.5,0.57788651,0.39692012,0.02519337
2,49,53,0.591531,0.38349847,0.02497053
2,49,53.5,0.60507009,0.3702104,0.02471951
2,49,54,0.61848788,0.35707095,0.02444117
2,49,54.5,0.63176886,0.34409465,0.02413649
2,49,55,0.64489805,0.33129544,0.02380651
2,49,55.5,0.65786096,0.31868668,0.02345237
2,49,56,0.67064371,0.30628103,0.02307526
2,49,56.5,0.68323304,0.2940905,0.02267646
2,49,57,0.69561638,0.28212632,0.02225731
2,49,57.5,0.70778183,0.27039899,0.02181918
2,49,58,0.71971828,0.25891821,0.0213635
2,49,58.5,0.73141537,0.24769288,0.02089175
2,49,59,0.74286354,0.23673104,0.02040542
2,49.5,39.5,0.23964042,0.76035958,0
2,49.5,40,0.25048919,0.74951081,0
2,49.5,40.5,0.26160063,0.73839937,0
2,49.5,41,0.27296755,0.72703245,0
2,49.5,41.5,0.28458198,0.71541802,0
2,49.5,42,0.29643515,0.70356485,0
2,49.5,42.5,0.30851748,0.69148252,0
2,49.5,43,0.32081865,0.67918135,0
2,49.5,43.5,0.33332758,0.66667242,0
2,49.5,44,0.34603249,0.65396751,0
2,49.5,44.5,0.3589209,0.6410791,0
2,49.5,45,0.37197965,0.62802035,0
2,49.5,45.5,0.385195,0.614805,0
2,49.5,46,0.39855261,0.60144739,0
2,49.5,46.5,0.41203761,0.58796239,0
2,49.5,47,0.42563464,0.57436536,0
2,49.5,47.5,0.43932792,0.56067208,0
2,49.5,48,0.45310129,0.54689871,0
2,49.5,48.5,0.46693825,0.53306175,0
2,49.5,49,0.48082205,0.51917795,0
2,49.5,49.5,0.49473575,0.50526425,0
2,49.5,50,0.50866223,0.49133777,0
2,49.5,50.5,0.52258434,0.47741566,0
2,49.5,51,0.53648488,0.46351512,0
2,49.5,51.5,0.55034674,0.44965326,0
2,49.5,52,0.56415289,0.43584711,0
2,49.5,52.5,0.57788651,0.42211349,0
2,49.5,53,0.591531,0.408469,0
2,49.5,53.5,0.60507009,0.39492991,0
2,49.5,54,0.61848788,0.38151212,0
2,49.5,54.5,0.63176886,0.36823114,0
2,49.5,55,0.64489805,0.35510195,0
2,49.5,55.5,0.65786096,0.34213904,0
2,49.5,56,0.67064371,0.32935629,0
2,49.5,56.5,0.68323304,0.31676696,0
2,49.5,57,0.69561638,0.30438362,0
2,49.5,57.5,0.70778183,0.29221817,0
2,49.5,58,0.71971828,0.28028172,0
2,49.5,58.5,0.73141537,0.26858463,0
2,49.5,59,0.74286354,0.25713646,0
2,49.5,59.5,0.75405406,0.24594594,0
2,50,40,0.22866656,0.74951081,0.02182263
2,50,40.5,0.23925854,0.73839937,0.02234209
2,50,41,0.25012049,0.72703245,0.02284706
2,50,41.5,0.26124603,0.71541802,0.02333595
2,50,42,0.27262795,0.70356485,0.0238072
2,50,42.5,0.28425822,0.69148252,0.02425926
2,50,43,0.29612801,0.67918135,0.02469063
2,50,43.5,0.30822771,0.66667242,0.02509987
2,50,44,0.32054693,0.65396751,0.02548557
2,50,44.5,0.33307451,0.6410791,0.02584638
2,50,45,0.34579861,0.62802035,0.02618104
2,50,45.5,0.35870665,0.614805,0.02648835
2,50,46,0.3717854,0.60144739,0.02676721
2,50,46.5,0.38502103,0.58796239,0.02701657
2,50,47,0.3983991,0.57436536,0.02723554
2,50,47.5,0.41190466,0.56067208,0.02742327
2,50,48,0.42552224,0.54689871,0.02757905
2,50,48.5,0.43923596,0.53306175,0.02770229
2,50,49,0.45302957,0.51917795,0.02779249
2,50,49.5,0.46688646,0.50526425,0.02784928
2,50,50,0.4807898,0.49133777,0.02787243
2,50,50.5,0.49472254,0.47741566,0.0278618
2,50,51,0.50866749,0.46351512,0.0278174
2,50,51.5,0.52260739,0.44965326,0.02773935
2,50,52,0.53652498,0.43584711,0.02762791
2,50,52.5,0.55040305,0.42211349,0.02748345
2,50,53,0.56422453,0.408469,0.02730647
2,50,53.5,0.57797252,0.39492991,0.02709757
2,50,54,0.59163039,0.38151212,0.02685749
2,50,54.5,0.6051818,0.36823114,0.02658706
2,50,55,0.61861082,0.35510195,0.02628723
2,50,55.5,0.63190192,0.34213904,0.02595903
2,50,56,0.6450401,0.32935629,0.02560361
2,50,56.5,0.65801086,0.31676696,0.02522219
2,50,57,0.67080031,0.30438362,0.02481606
2,50,57.5,0.68339522,0.29221817,0.02438661
2,50,58,0.69578301,0.28028172,0.02393527
2,50,58.5,0.70795183,0.26858463,0.02346354
2,50,59,0.71989059,0.25713646,0.02297296
2,50,59.5,0.73158895,0.24594594,0.02246511
2,50,60,0.74303743,0.23502097,0.0219416
2,50.5,40.5,0.23925854,0.76074146,0
2,50.5,41,0.25012049,0.74987951,0
2,50.5,41.5,0.26124603,0.73875397,0
2,50.5,42,0.27262795,0.72737205,0
2,50.5,42.5,0.28425822,0.71574178,0
2,50.5,43,0.29612801,0.70387199,0
2,50.5,43.5,0.30822771,0.69177229,0
2,50.5,44,0.32054693,0.67945307,0
2,50.5,44.5,0.33307451,0.66692549,0
2,50.5,45,0.34579861,0.65420139,0
2,50.5,45.5,0.35870665,0.64129335,0
2,50.5,46,0.3717854,0.6282146,0
2,50.5,46.5,0.38502103,0.61497897,0
2,50.5,47,0.3983991,0.6016009,0
2,50.5,47.5,0.41190466,0.58809534,0
2,50.5,48,0.42552224,0.57447776,0
2,50.5,48.5,0.43923596,0.56076404,0
2,50.5,49,0.45302957,0.54697043,0
2,50.5,49.5,0.46688646,0.53311354,0
2,50.5,50,0.4807898,0.5192102,0
2,50.5,50.5,0.49472254,0.50527746,0
2,50.5,51,0.50866749,0.49133251,0
2,50.5,51.5,0.52260739,0.47739261,0
2,50.5,52,0.53652498,0.46347502,0
2,50.5,52.5,0.55040305,0.44959695,0
2,50.5,53,0.56422453,0.43577547,0
2,50.5,53.5,0.57797252,0.42202748,0
2,50.5,54,0.59163039,0.40836961,0
2,50.5,54.5,0.6051818,0.3948182,0
2,50.5,55,0.61861082,0.38138918,0
2,50.5,55.5,0.63190192,0.36809808,0
2,50.5,56,0.6450401,0.3549599,0
2,50.5,56.5,0.65801086,0.34198914,0
2,50.5,57,0.67080031,0.32919969,0
2,50.5,57.5,0.68339522,0.31660478,0
2,50.5,58,0.69578301,0.30421699,0
2,50.5,58.5,0.70795183,0.29204817,0
2,50.5,59,0.71989059,0.28010941,0
2,50.5,59.5,0.73158895,0.26841105,0
2,50.5,60,0.74303743,0.25696257,0
2,50.5,60.5,0.75422732,0.24577268,0
