Drive_Bin,Market_Total,True_Total,Over_probability,Under_probability,Push_probability
2,75.0,76.5,0.52761087,0.45036117,0.02202796
2,75.0,77.0,0.53908353,0.43895063,0.02196585
2,75.0,77.5,0.55051996,0.42759422,0.02188582
2,75.0,78.0,0.5619107,0.41630122,0.02178809
2,75.0,78.5,0.57324637,0.40508073,0.0216729
2,75.0,79.0,0.58451779,0.39394166,0.02154056
2,75.0,79.5,0.59571593,0.38289267,0.0213914
2,75.0,80.0,0.60683197,0.37194223,0.0212258
2,75.0,80.5,0.61785731,0.36109852,0.02104417
2,75.0,81.0,0.62878359,0.35036945,0.02084697
2,75.0,81.5,0.63960269,0.33976263,0.02063468
2,75.0,82.0,0.65030679,0.3292854,0.02040781
2,75.0,82.5,0.66088835,0.31894473,0.02016692
2,75.0,83.0,0.67134014,0.30874728,0.01991258
2,75.0,83.5,0.68165523,0.29869939,0.01964539
2,75.0,84.0,0.69182704,0.288807,0.01936596
2,75.0,84.5,0.70184934,0.27907571,0.01907495
2,75.0,85.0,0.71171622,0.26951076,0.01877302
2,75.5,65.5,0.28529093,0.71470907,0.0
2,75.5,66.0,0.2952058,0.7047942,0.0
2,75.5,66.5,0.30527687,0.69472313,0.0
2,75.5,67.0,0.31549784,0.68450216,0.0
2,75.5,67.5,0.32586202,0.67413798,0.0
2,75.5,68.0,0.3363624,0.6636376,0.0
2,75.5,68.5,0.34699163,0.65300837,0.0
2,75.5,69.0,0.35774205,0.64225795,0.0
2,75.5,69.5,0.36860572,0.63139428,0.0
2,75.5,70.0,0.3795744,0.6204256,0.0
2,75.5,70.5,0.39063962,0.60936038,0.0
2,75.5,71.0,0.40179264,0.59820736,0.0
2,75.5,71.5,0.41302455,0.58697545,0.0
2,75.5,72.0,0.4243262,0.5756738,0.0
2,75.5,72.5,0.43568832,0.56431168,0.0
2,75.5,73.0,0.44710147,0.55289853,0.0
2,75.5,73.5,0.45855608,0.54144392,0.0
2,75.5,74.0,0.47004252,0.52995748,0.0
2,75.5,74.5,0.48155105,0.51844895,0.0
2,75.5,75.0,0.49307193,0.50692807,0.0
2,75.5,75.5,0.50459536,0.49540464,0.0
2,75.5,76.0,0.51611159,0.48388841,0.0
2,75.5,76.5,0.52761087,0.47238913,0.0
2,75.5,77.0,0.53908353,0.46091647,0.0
2,75.5,77.5,0.55051996,0.44948004,0.0
2,75.5,78.0,0.5619107,0.4380893,0.0
2,75.5,78.5,0.57324637,0.42675363,0.0
2,75.5,79.0,0.58451779,0.41548221,0.0
2,75.5,79.5,0.59571593,0.40428407,0.0
2,75.5,80.0,0.60683197,0.39316803,0.0
2,75.5,80.5,0.61785731,0.38214269,0.0
2,75.5,81.0,0.62878359,0.37121641,0.0
2,75.5,81.5,0.63960269,0.36039731,0.0
2,75.5,82.0,0.65030679,0.34969321,0.0
2,75.5,82.5,0.66088835,0.33911165,0.0
2,75.5,83.0,0.67134014,0.32865986,0.0
2,75.5,83.5,0.68165523,0.31834477,0.0
2,75.5,84.0,0.69182704,0.30817296,0.0
2,75.5,84.5,0.70184934,0.29815066,0.0
2,75.5,85.0,0.71171622,0.28828378,0.0
2,75.5,85.5,0.72142217,0.27857783,0.0
2,76.0,66.0,0.27604504,0.7047942,0.01916076
2,76.0,66.5,0.28580282,0.69472313,0.01947405
2,76.0,67.0,0.29572177,0.68450216,0.01977607
2,76.0,67.5,0.3057959,0.67413798,0.02006612
2,76.0,68.0,0.31601886,0.6636376,0.02034354
2,76.0,68.5,0.32638394,0.65300837,0.02060769
2,76.0,69.0,0.33688411,0.64225795,0.02085794
2,76.0,69.5,0.34751201,0.63139428,0.0210937
2,76.0,70.0,0.35825998,0.6204256,0.02131442
2,76.0,70.5,0.36912005,0.60936038,0.02151957
2,76.0,71.0,0.380084,0.59820736,0.02170864
2,76.0,71.5,0.39114335,0.58697545,0.0218812
2,76.0,72.0,0.40228939,0.5756738,0.02203681
2,76.0,72.5,0.41351322,0.56431168,0.0221751
2,76.0,73.0,0.42480572,0.55289853,0.02229575
2,76.0,73.5,0.43615763,0.54144392,0.02239845
2,76.0,74.0,0.44755955,0.52995748,0.02248297
2,76.0,74.5,0.45900196,0.51844895,0.02254909
2,76.0,75.0,0.47047526,0.50692807,0.02259667
2,76.0,75.5,0.48196977,0.49540464,0.02262559
2,76.0,76.0,0.49347579,0.48388841,0.0226358
2,76.0,76.5,0.50498359,0.47238913,0.02262728
2,76.0,77.0,0.51648345,0.46091647,0.02260007
2,76.0,77.5,0.52796572,0.44948004,0.02255425
2,76.0,78.0,0.53942076,0.4380893,0.02248994
2,76.0,78.5,0.55083905,0.42675363,0.02240732
2,76.0,79.0,0.56221118,0.41548221,0.02230661
2,76.0,79.5,0.57352787,0.40428407,0.02218806
2,76.0,80.0,0.58477997,0.39316803,0.022052
2,76.0,80.5,0.59595855,0.38214269,0.02189876
2,76.0,81.0,0.60705486,0.37121641,0.02172873
2,76.0,81.5,0.61806036,0.36039731,0.02154233
2,76.0,82.0,0.62896675,0.34969321,0.02134004
2,76.0,82.5,0.63976601,0.33911165,0.02112234
2,76.0,83.0,0.65045037,0.32865986,0.02088977
2,76.0,83.5,0.66101234,0.31834477,0.02064289
2,76.0,84.0,0.67144477,0.30817296,0.02038227
2,76.0,84.5,0.68174079,0.29815066,0.02010855
2,76.0,85.0,0.69189388,0.28828378,0.01982235
2,76.0,85.5,0.70189784,0.27857783,0.01952433
2,76.0,86.0,0.71174685,0.26903799,0.01921516
2,76.5,66.5,0.28580282,0.71419718,0.0
2,76.5,67.0,0.29572177,0.70427823,0.0
2,76.5,67.5,0.3057959,0.6942041,0.0
2,76.5,68.0,0.31601886,0.68398114,0.0
2,76.5,68.5,0.32638394,0.67361606,0.0
2,76.5,69.0,0.33688411,0.66311589,0.0
2,76.5,69.5,0.34751201,0.65248799,0.0
2,76.5,70.0,0.35825998,0.64174002,0.0
2,76.5,70.5,0.36912005,0.63087995,0.0
2,76.5,71.0,0.380084,0.619916,0.0
2,76.5,71.5,0.39114335,0.60885665,0.0
2,76.5,72.0,0.40228939,0.59771061,0.0
2,76.5,72.5,0.41351322,0.58648678,0.0
2,76.5,73.0,0.42480572,0.57519428,0.0
2,76.5,73.5,0.43615763,0.56384237,0.0
2,76.5,74.0,0.44755955,0.55244045,0.0
2,76.5,74.5,0.45900196,0.54099804,0.0
2,76.5,75.0,0.47047526,0.52952474,0.0
2,76.5,75.5,0.48196977,0.51803023,0.0
2,76.5,76.0,0.49347579,0.50652421,0.0
2,76.5,76.5,0.50498359,0.49501641,0.0
2,76.5,77.0,0.51648345,0.48351655,0.0
2,76.5,77.5,0.52796572,0.47203428,0.0
2,76.5,78.0,0.53942076,0.46057924,0.0
2,76.5,78.5,0.55083905,0.44916095,0.0
2,76.5,79.0,0.56221118,0.43778882,0.0
2,76.5,79.5,0.57352787,0.42647213,0.0
2,76.5,80.0,0.58477997,0.41522003,0.0
2,76.5,80.5,0.59595855,0.40404145,0.0
2,76.5,81.0,0.60705486,0.39294514,0.0
2,76.5,81.5,0.61806036,0.38193964,0.0
2,76.5,82.0,0.62896675,0.37103325,0.0
2,76.5,82.5,0.63976601,0.36023399,0.0
2,76.5,83.0,0.65045037,0.34954963,0.0
2,76.5,83.5,0.66101234,0.33898766,0.0
2,76.5,84.0,0.67144477,0.32855523,0.0
2,76.5,84.5,0.68174079,0.31825921,0.0
2,76.5,85.0,0.69189388,0.30810612,0.0
2,76.5,85.5,0.70189784,0.29810216,0.0
2,76.5,86.0,0.71174685,0.28825315,0.0
2,76.5,86.5,0.7214354,0.2785646,0.0
2,77.0,67.0,0.27708417,0.70427823,0.0186376
2,77.0,67.5,0.28685428,0.6942041,0.01894162
2,77.0,68.0,0.29678422,0.68398114,0.01923464
2,77.0,68.5,0.30686796,0.67361606,0.01951598
2,77.0,69.0,0.3170991,0.66311589,0.01978501
2,77.0,69.5,0.32747092,0.65248799,0.02004109
2,77.0,70.0,0.33797634,0.64174002,0.02028364
2,77.0,70.5,0.34860798,0.63087995,0.02051207
2,77.0,71.0,0.35935815,0.619916,0.02072585
2,77.0,71.5,0.37021888,0.60885665,0.02092446
2,77.0,72.0,0.38118195,0.59771061,0.02110745
2,77.0,72.5,0.39223886,0.58648678,0.02127435
2,77.0,73.0,0.40338093,0.57519428,0.02142478
2,77.0,73.5,0.41459925,0.56384237,0.02155838
2,77.0,74.0,0.42588474,0.55244045,0.02167481
2,77.0,74.5,0.43722815,0.54099804,0.02177381
2,77.0,75.0,0.44862012,0.52952474,0.02185514
2,77.0,75.5,0.46005118,0.51803023,0.0219186
2,77.0,76.0,0.47151174,0.50652421,0.02196405
2,77.0,76.5,0.4829922,0.49501641,0.02199139
2,77.0,77.0,0.49448289,0.48351655,0.02200056
2,77.0,77.5,0.50597416,0.47203428,0.02199156
2,77.0,78.0,0.51745634,0.46057924,0.02196441
2,77.0,78.5,0.52891984,0.44916095,0.02191921
2,77.0,79.0,0.5403551,0.43778882,0.02185608
2,77.0,79.5,0.55175268,0.42647213,0.02177518
2,77.0,80.0,0.56310323,0.41522003,0.02167674
2,77.0,80.5,0.57439754,0.40404145,0.02156102
2,77.0,81.0,0.58562656,0.39294514,0.0214283
2,77.0,81.5,0.59678142,0.38193964,0.02127894
2,77.0,82.0,0.60785345,0.37103325,0.0211133
2,77.0,82.5,0.61883421,0.36023399,0.0209318
2,77.0,83.0,0.62971547,0.34954963,0.0207349
2,77.0,83.5,0.64048927,0.33898766,0.02052307
2,77.0,84.0,0.65114794,0.32855523,0.02029683
2,77.0,84.5,0.66168406,0.31825921,0.02005673
2,77.0,85.0,0.67209055,0.30810612,0.01980332
2,77.0,85.5,0.68236062,0.29810216,0.01953722
2,77.0,86.0,0.69248781,0.28825315,0.01925903
2,77.0,86.5,0.702466,0.2785646,0.0189694
2,77.0,87.0,0.71228941,0.26904161,0.01866898
2,77.5,67.5,0.28685428,0.71314572,0.0
2,77.5,68.0,0.29678422,0.70321578,0.0
2,77.5,68.5,0.30686796,0.69313204,0.0
2,77.5,69.0,0.3170991,0.6829009,0.0
2,77.5,69.5,0.32747092,0.67252908,0.0
2,77.5,70.0,0.33797634,0.66202366,0.0
2,77.5,70.5,0.34860798,0.65139202,0.0
2,77.5,71.0,0.35935815,0.64064185,0.0
2,77.5,71.5,0.37021888,0.62978112,0.0
2,77.5,72.0,0.38118195,0.61881805,0.0
2,77.5,72.5,0.39223886,0.60776114,0.0
2,77.5,73.0,0.40338093,0.59661907,0.0
2,77.5,73.5,0.41459925,0.58540075,0.0
2,77.5,74.0,0.42588474,0.57411526,0.0
2,77.5,74.5,0.43722815,0.56277185,0.0
2,77.5,75.0,0.44862012,0.55137988,0.0
2,77.5,75.5,0.46005118,0.53994882,0.0
2,77.5,76.0,0.47151174,0.52848826,0.0
2,77.5,76.5,0.4829922,0.5170078,0.0
2,77.5,77.0,0.49448289,0.50551711,0.0
2,77.5,77.5,0.50597416,0.49402584,0.0
2,77.5,78.0,0.51745634,0.48254366,0.0
2,77.5,78.5,0.52891984,0.47108016,0.0
2,77.5,79.0,0.5403551,0.4596449,0.0
2,77.5,79.5,0.55175268,0.44824732,0.0
2,77.5,80.0,0.56310323,0.43689677,0.0
2,77.5,80.5,0.57439754,0.42560246,0.0
2,77.5,81.0,0.58562656,0.41437344,0.0
2,77.5,81.5,0.59678142,0.40321858,0.0
2,77.5,82.0,0.60785345,0.39214655,0.0
2,77.5,82.5,0.61883421,0.38116579,0.0
2,77.5,83.0,0.62971547,0.37028453,0.0
2,77.5,83.5,0.64048927,0.35951073,0.0
2,77.5,84.0,0.65114794,0.34885206,0.0
2,77.5,84.5,0.66168406,0.33831594,0.0
2,77.5,85.0,0.67209055,0.32790945,0.0
2,77.5,85.5,0.68236062,0.31763938,0.0
2,77.5,86.0,0.69248781,0.30751219,0.0
2,77.5,86.5,0.702466,0.297534,0.0
2,77.5,87.0,0.71228941,0.28771059,0.0
2,77.5,87.5,0.72195262,0.27804738,0.0
2,78.0,68.0,0.27856655,0.70321578,0.01821767
2,78.0,68.5,0.28835384,0.69313204,0.01851411
2,78.0,69.0,0.29829934,0.6829009,0.01879977
2,78.0,69.5,0.30839694,0.67252908,0.01907398
2,78.0,70.0,0.31864022,0.66202366,0.01933612
2,78.0,70.5,0.32902239,0.65139202,0.01958559
2,78.0,71.0,0.33953634,0.64064185,0.01982181
2,78.0,71.5,0.35017467,0.62978112,0.02004421
2,78.0,72.0,0.36092966,0.61881805,0.02025229
2,78.0,72.5,0.37179333,0.60776114,0.02044553
2,78.0,73.0,0.38275744,0.59661907,0.02062349
2,78.0,73.5,0.39381351,0.58540075,0.02078574
2,78.0,74.0,0.40495284,0.57411526,0.02093189
2,78.0,74.5,0.41616656,0.56277185,0.0210616
2,78.0,75.0,0.42744558,0.55137988,0.02117454
2,78.0,75.5,0.43878071,0.53994882,0.02127047
2,78.0,76.0,0.4501626,0.52848826,0.02134914
2,78.0,76.5,0.46158183,0.5170078,0.02141037
2,78.0,77.0,0.47302885,0.50551711,0.02145404
2,78.0,77.5,0.48449412,0.49402584,0.02148004
2,78.0,78.0,0.49596803,0.48254366,0.02148831
2,78.0,78.5,0.50744098,0.47108016,0.02147886
2,78.0,79.0,0.51890337,0.4596449,0.02145173
2,78.0,79.5,0.53034569,0.44824732,0.02140699
2,78.0,80.0,0.54175845,0.43689677,0.02134477
2,78.0,80.5,0.55313229,0.42560246,0.02126525
2,78.0,81.0,0.56445793,0.41437344,0.02116862
2,78.0,81.5,0.57572626,0.40321858,0.02105516
2,78.0,82.0,0.58692831,0.39214655,0.02092514
2,78.0,82.5,0.5980553,0.38116579,0.0207789
2,78.0,83.0,0.60909865,0.37028453,0.02061682
2,78.0,83.5,0.62004999,0.35951073,0.02043929
2,78.0,84.0,0.63090119,0.34885206,0.02024675
2,78.0,84.5,0.64164438,0.33831594,0.02003968
2,78.0,85.0,0.65227197,0.32790945,0.01981858
2,78.0,85.5,0.66277664,0.31763938,0.01958398
2,78.0,86.0,0.67315138,0.30751219,0.01933643
2,78.0,86.5,0.68338948,0.297534,0.01907652
2,78.0,87.0,0.69348457,0.28771059,0.01880484
2,78.0,87.5,0.7034306,0.27804738,0.01852203
2,78.0,88.0,0.71322186,0.26854943,0.01822871
2,78.5,68.5,0.28835384,0.71164616,0.0
2,78.5,69.0,0.29829934,0.70170066,0.0
2,78.5,69.5,0.30839694,0.69160306,0.0
2,78.5,70.0,0.31864022,0.68135978,0.0
2,78.5,70.5,0.32902239,0.67097761,0.0
2,78.5,71.0,0.33953634,0.66046366,0.0
2,78.5,71.5,0.35017467,0.64982533,0.0
2,78.5,72.0,0.36092966,0.63907034,0.0
2,78.5,72.5,0.37179333,0.62820667,0.0
2,78.5,73.0,0.38275744,0.61724256,0.0
2,78.5,73.5,0.39381351,0.60618649,0.0
2,78.5,74.0,0.40495284,0.59504716,0.0
2,78.5,74.5,0.41616656,0.58383344,0.0
2,78.5,75.0,0.42744558,0.57255442,0.0
2,78.5,75.5,0.43878071,0.56121929,0.0
2,78.5,76.0,0.4501626,0.5498374,0.0
2,78.5,76.5,0.46158183,0.53841817,0.0
2,78.5,77.0,0.47302885,0.52697115,0.0
2,78.5,77.5,0.48449412,0.51550588,0.0
2,78.5,78.0,0.49596803,0.50403197,0.0
2,78.5,78.5,0.50744098,0.49255902,0.0
2,78.5,79.0,0.51890337,0.48109663,0.0
2,78.5,79.5,0.53034569,0.46965431,0.0
2,78.5,80.0,0.54175845,0.45824155,0.0
2,78.5,80.5,0.55313229,0.44686771,0.0
2,78.5,81.0,0.56445793,0.43554207,0.0
2,78.5,81.5,0.57572626,0.42427374,0.0
2,78.5,82.0,0.58692831,0.41307169,0.0
2,78.5,82.5,0.5980553,0.4019447,0.0
2,78.5,83.0,0.60909865,0.39090135,0.0
2,78.5,83.5,0.62004999,0.37995001,0.0
2,78.5,84.0,0.63090119,0.36909881,0.0
2,78.5,84.5,0.64164438,0.35835562,0.0
2,78.5,85.0,0.65227197,0.34772803,0.0
2,78.5,85.5,0.66277664,0.33722336,0.0
2,78.5,86.0,0.67315138,0.32684862,0.0
2,78.5,86.5,0.68338948,0.31661052,0.0
2,78.5,87.0,0.69348457,0.30651543,0.0
2,78.5,87.5,0.7034306,0.2965694,0.0
2,78.5,88.0,0.71322186,0.28677814,0.0
2,78.5,88.5,0.72285301,0.27714699,0.0
2,79.0,69.0,0.27784258,0.70170066,0.02045675
2,79.0,69.5,0.28760815,0.69160306,0.02078879
2,79.0,70.0,0.29753154,0.68135978,0.02110868
2,79.0,70.5,0.3076067,0.67097761,0.02141569
2,79.0,71.0,0.31782722,0.66046366,0.02170912
2,79.0,71.5,0.32818637,0.64982533,0.0219883
2,79.0,72.0,0.33867708,0.63907034,0.02225259
2,79.0,72.5,0.34929198,0.62820667,0.02250135
2,79.0,73.0,0.36002343,0.61724256,0.02273401
2,79.0,73.5,0.37086349,0.60618649,0.02295002
2,79.0,74.0,0.38180398,0.59504716,0.02314886
2,79.0,74.5,0.39283648,0.58383344,0.02333008
2,79.0,75.0,0.40395236,0.57255442,0.02349322
2,79.0,75.5,0.41514279,0.56121929,0.02363792
2,79.0,76.0,0.42639878,0.5498374,0.02376382
2,79.0,76.5,0.43771119,0.53841817,0.02387063
2,79.0,77.0,0.44907075,0.52697115,0.0239581
2,79.0,77.5,0.46046809,0.51550588,0.02402603
2,79.0,78.0,0.47189377,0.50403197,0.02407427
2,79.0,78.5,0.48333827,0.49255902,0.0241027
2,79.0,79.0,0.49479208,0.48109663,0.02411129
2,79.0,79.5,0.50624567,0.46965431,0.02410002
2,79.0,80.0,0.51768951,0.45824155,0.02406895
2,79.0,80.5,0.52911413,0.44686771,0.02401816
2,79.0,81.0,0.54051014,0.43554207,0.0239478
2,79.0,81.5,0.5518682,0.42427374,0.02385806
2,79.0,82.0,0.56317913,0.41307169,0.02374918
2,79.0,82.5,0.57443385,0.4019447,0.02362145
2,79.0,83.0,0.58562345,0.39090135,0.0234752
2,79.0,83.5,0.59673919,0.37995001,0.02331079
2,79.0,84.0,0.60777253,0.36909881,0.02312866
2,79.0,84.5,0.61871515,0.35835562,0.02292923
2,79.0,85.0,0.62955895,0.34772803,0.02271303
2,79.0,85.5,0.64029609,0.33722336,0.02248056
2,79.0,86.0,0.65091899,0.32684862,0.02223239
2,79.0,86.5,0.66142036,0.31661052,0.02196912
2,79.0,87.0,0.6717932,0.30651543,0.02169137
2,79.0,87.5,0.68203081,0.2965694,0.02139979
2,79.0,88.0,0.69212681,0.28677814,0.02109505
2,79.0,88.5,0.70207516,0.27714699,0.02077784
2,79.0,89.0,0.71187015,0.26768096,0.02044889
2,79.5,69.5,0.28760815,0.71239185,0.0
2,79.5,70.0,0.29753154,0.70246846,0.0
2,79.5,70.5,0.3076067,0.6923933,0.0
2,79.5,71.0,0.31782722,0.68217278,0.0
2,79.5,71.5,0.32818637,0.67181363,0.0
2,79.5,72.0,0.33867708,0.66132292,0.0
2,79.5,72.5,0.34929198,0.65070802,0.0
2,79.5,73.0,0.36002343,0.63997657,0.0
2,79.5,73.5,0.37086349,0.62913651,0.0
2,79.5,74.0,0.38180398,0.61819602,0.0
2,79.5,74.5,0.39283648,0.60716352,0.0
2,79.5,75.0,0.40395236,0.59604764,0.0
2,79.5,75.5,0.41514279,0.58485721,0.0
2,79.5,76.0,0.42639878,0.57360122,0.0
2,79.5,76.5,0.43771119,0.56228881,0.0
2,79.5,77.0,0.44907075,0.55092925,0.0
2,79.5,77.5,0.46046809,0.53953191,0.0
2,79.5,78.0,0.47189377,0.52810623,0.0
2,79.5,78.5,0.48333827,0.51666173,0.0
2,79.5,79.0,0.49479208,0.50520792,0.0
2,79.5,79.5,0.50624567,0.49375433,0.0
2,79.5,80.0,0.51768951,0.48231049,0.0
2,79.5,80.5,0.52911413,0.47088587,0.0
2,79.5,81.0,0.54051014,0.45948986,0.0
2,79.5,81.5,0.5518682,0.4481318,0.0
2,79.5,82.0,0.56317913,0.43682087,0.0
2,79.5,82.5,0.57443385,0.42556615,0.0
2,79.5,83.0,0.58562345,0.41437655,0.0
2,79.5,83.5,0.59673919,0.40326081,0.0
2,79.5,84.0,0.60777253,0.39222747,0.0
2,79.5,84.5,0.61871515,0.38128485,0.0
2,79.5,85.0,0.62955895,0.37044105,0.0
2,79.5,85.5,0.64029609,0.35970391,0.0
2,79.5,86.0,0.65091899,0.34908101,0.0
2,79.5,86.5,0.66142036,0.33857964,0.0
2,79.5,87.0,0.6717932,0.3282068,0.0
2,79.5,87.5,0.68203081,0.31796919,0.0
2,79.5,88.0,0.69212681,0.30787319,0.0
2,79.5,88.5,0.70207516,0.29792484,0.0
2,79.5,89.0,0.71187015,0.28812985,0.0
2,79.5,89.5,0.7215064,0.2784936,0.0
2,80.0,70.0,0.27693034,0.70246846,0.0206012
2,80.0,70.5,0.28667197,0.6923933,0.02093473
2,80.0,71.0,0.29657124,0.68217278,0.02125598
2,80.0,71.5,0.30662212,0.67181363,0.02156425
2,80.0,72.0,0.31681825,0.66132292,0.02185882
2,80.0,72.5,0.32715295,0.65070802,0.02213903
2,80.0,73.0,0.33761922,0.63997657,0.02240422
2,80.0,73.5,0.34820972,0.62913651,0.02265377
2,80.0,74.0,0.35891688,0.61819602,0.0228871
2,80.0,74.5,0.36973281,0.60716352,0.02310367
2,80.0,75.0,0.3806494,0.59604764,0.02330296
2,80.0,75.5,0.39165828,0.58485721,0.02348451
2,80.0,76.0,0.40275091,0.57360122,0.02364788
2,80.0,76.5,0.41391851,0.56228881,0.02379269
2,80.0,77.0,0.42515216,0.55092925,0.0239186
2,80.0,77.5,0.43644278,0.53953191,0.02402531
2,80.0,78.0,0.44778118,0.52810623,0.02411258
2,80.0,78.5,0.45915806,0.51666173,0.02418021
2,80.0,79.0,0.47056403,0.50520792,0.02422805
2,80.0,79.5,0.48198967,0.49375433,0.024256
2,80.0,80.0,0.4934255,0.48231049,0.02426401
2,80.0,80.5,0.50486207,0.47088587,0.02425207
2,80.0,81.0,0.5162899,0.45948986,0.02422024
2,80.0,81.5,0.5276996,0.4481318,0.02416861
2,80.0,82.0,0.53908181,0.43682087,0.02409733
2,80.0,82.5,0.55042726,0.42556615,0.02400659
2,80.0,83.0,0.56172681,0.41437655,0.02389664
2,80.0,83.5,0.57297142,0.40326081,0.02376777
2,80.0,84.0,0.58415223,0.39222747,0.0236203
2,80.0,84.5,0.59526054,0.38128485,0.02345461
2,80.0,85.0,0.60628782,0.37044105,0.02327112
2,80.0,85.5,0.61722579,0.35970391,0.02307029
2,80.0,86.0,0.62806637,0.34908101,0.02285262
2,80.0,86.5,0.63880174,0.33857964,0.02261862
2,80.0,87.0,0.64942433,0.3282068,0.02236887
2,80.0,87.5,0.65992684,0.31796919,0.02210397
2,80.0,88.0,0.67030228,0.30787319,0.02182454
2,80.0,88.5,0.68054394,0.29792484,0.02153122
2,80.0,89.0,0.69064544,0.28812985,0.0212247
2,80.0,89.5,0.70060072,0.2784936,0.02090568
2,80.0,90.0,0.71040403,0.26902111,0.02057487
2,80.5,70.5,0.28667197,0.71332803,0.0
2,80.5,71.0,0.29657124,0.70342876,0.0
2,80.5,71.5,0.30662212,0.69337788,0.0
2,80.5,72.0,0.31681825,0.68318175,0.0
2,80.5,72.5,0.32715295,0.67284705,0.0
2,80.5,73.0,0.33761922,0.66238078,0.0
2,80.5,73.5,0.34820972,0.65179028,0.0
2,80.5,74.0,0.35891688,0.64108312,0.0
2,80.5,74.5,0.36973281,0.63026719,0.0
2,80.5,75.0,0.3806494,0.6193506,0.0
2,80.5,75.5,0.39165828,0.60834172,0.0
2,80.5,76.0,0.40275091,0.59724909,0.0
2,80.5,76.5,0.41391851,0.58608149,0.0
2,80.5,77.0,0.42515216,0.57484784,0.0
2,80.5,77.5,0.43644278,0.56355722,0.0
2,80.5,78.0,0.44778118,0.55221882,0.0
2,80.5,78.5,0.45915806,0.54084194,0.0
2,80.5,79.0,0.47056403,0.52943597,0.0
2,80.5,79.5,0.48198967,0.51801033,0.0
2,80.5,80.0,0.4934255,0.5065745,0.0
2,80.5,80.5,0.50486207,0.49513793,0.0
2,80.5,81.0,0.5162899,0.4837101,0.0
2,80.5,81.5,0.5276996,0.4723004,0.0
2,80.5,82.0,0.53908181,0.46091819,0.0
2,80.5,82.5,0.55042726,0.44957274,0.0
2,80.5,83.0,0.56172681,0.43827319,0.0
2,80.5,83.5,0.57297142,0.42702858,0.0
2,80.5,84.0,0.58415223,0.41584777,0.0
2,80.5,84.5,0.59526054,0.40473946,0.0
2,80.5,85.0,0.60628782,0.39371218,0.0
2,80.5,85.5,0.61722579,0.38277421,0.0
2,80.5,86.0,0.62806637,0.37193363,0.0
2,80.5,86.5,0.63880174,0.36119826,0.0
2,80.5,87.0,0.64942433,0.35057567,0.0
2,80.5,87.5,0.65992684,0.34007316,0.0
2,80.5,88.0,0.67030228,0.32969772,0.0
2,80.5,88.5,0.68054394,0.31945606,0.0
2,80.5,89.0,0.69064544,0.30935456,0.0
2,80.5,89.5,0.70060072,0.29939928,0.0
2,80.5,90.0,0.71040403,0.28959597,0.0
2,80.5,90.5,0.72004998,0.27995002,0.0
2,81.0,71.0,0.27809227,0.70342876,0.01847896
2,81.0,71.5,0.28784476,0.69337788,0.01877736
2,81.0,72.0,0.29775353,0.68318175,0.01906472
2,81.0,72.5,0.30781253,0.67284705,0.01934042
2,81.0,73.0,0.31801539,0.66238078,0.01960383
2,81.0,73.5,0.32835539,0.65179028,0.01985433
2,81.0,74.0,0.33882552,0.64108312,0.02009136
2,81.0,74.5,0.34941845,0.63026719,0.02031436
2,81.0,75.0,0.36012658,0.6193506,0.02052282
2,81.0,75.5,0.37094204,0.60834172,0.02071625
2,81.0,76.0,0.38185672,0.59724909,0.02089419
2,81.0,76.5,0.39286228,0.58608149,0.02105622
2,81.0,77.0,0.40395018,0.57484784,0.02120198
2,81.0,77.5,0.41511168,0.56355722,0.02133111
2,81.0,78.0,0.42633788,0.55221882,0.02144331
2,81.0,78.5,0.43761974,0.54084194,0.02153832
2,81.0,79.0,0.4489481,0.52943597,0.02161593
2,81.0,79.5,0.46031371,0.51801033,0.02167596
2,81.0,80.0,0.47170723,0.5065745,0.02171828
2,81.0,80.5,0.48311927,0.49513793,0.02174279
2,81.0,81.0,0.49454044,0.4837101,0.02174947
2,81.0,81.5,0.5059613,0.4723004,0.0217383
2,81.0,82.0,0.51737247,0.46091819,0.02170933
2,81.0,82.5,0.5287646,0.44957274,0.02166266
2,81.0,83.0,0.54012839,0.43827319,0.02159842
2,81.0,83.5,0.55145465,0.42702858,0.02151677
2,81.0,84.0,0.56273429,0.41584777,0.02141794
2,81.0,84.5,0.57395834,0.40473946,0.02130219
2,81.0,85.0,0.585118,0.39371218,0.02116982
2,81.0,85.5,0.59620464,0.38277421,0.02102116
2,81.0,86.0,0.60720979,0.37193363,0.02085658
2,81.0,86.5,0.61812524,0.36119826,0.0206765
2,81.0,87.0,0.62894297,0.35057567,0.02048136
2,81.0,87.5,0.63965522,0.34007316,0.02027162
2,81.0,88.0,0.65025447,0.32969772,0.02004781
2,81.0,88.5,0.66073349,0.31945606,0.01981045
2,81.0,89.0,0.67108535,0.30935456,0.0195601
2,81.0,89.5,0.68130338,0.29939928,0.01929734
2,81.0,90.0,0.69138125,0.28959597,0.01902277
2,81.0,90.5,0.70131295,0.27995002,0.01873703
2,81.0,91.0,0.71109279,0.27046646,0.01844074
2,81.5,71.5,0.28784476,0.71215524,0.0
2,81.5,72.0,0.29775353,0.70224647,0.0
2,81.5,72.5,0.30781253,0.69218747,0.0
2,81.5,73.0,0.31801539,0.68198461,0.0
2,81.5,73.5,0.32835539,0.67164461,0.0
2,81.5,74.0,0.33882552,0.66117448,0.0
2,81.5,74.5,0.34941845,0.65058155,0.0
