Season,Season Type,CFB Week,Game Date,Home Team,Away Team,Favorite,Underdog,Open Source,Close Source,Open Book,Open Day,Fav Spread Open,Fav Spread Close,Fav Movement,Fav Direction,Dog Spread Open,Dog Spread Close,Dog Movement,Dog Direction
2023,regular,10,2023-11-04,San Diego State,Utah State,Utah State,San Diego State,cfbd,cfbd,DraftKings,NA,-1,-2.5,-1.5,larger,1,2.5,1.5,larger
2023,regular,10,2023-11-04,Rice,SMU,SMU,Rice,cfbd,cfbd,Bovada,NA,-11,-13,-2,larger,11,13,2,larger
2023,regular,10,2023-11-04,Michigan,Purdue,Michigan,Purdue,cfbd,cfbd,Bovada,NA,-32.5,-31,1.5,smaller,32.5,31,-1.5,smaller
2023,regular,10,2023-11-04,USC,Washington,USC,Washington,cfbd,cfbd,DraftKings,NA,-6,-3,3,smaller,6,3,-3,smaller
2023,regular,10,2023-11-04,Mississippi State,Kentucky,Kentucky,Mississippi State,cfbd,cfbd,DraftKings,NA,-3,-5,-2,larger,3,5,2,larger
2023,regular,10,2023-11-04,Alabama,LSU,Alabama,LSU,cfbd,cfbd,Bovada,NA,-6.5,-3,3.5,smaller,6.5,3,-3.5,smaller
2023,regular,10,2023-11-04,NC State,Miami,Miami,NC State,cfbd,cfbd,DraftKings,NA,-4,-5.5,-1.5,larger,4,5.5,1.5,larger
2023,regular,10,2023-11-04,Washington State,Stanford,Washington State,Stanford,cfbd,cfbd,Bovada,NA,-13.5,-14,-0.5,larger,13.5,14,0.5,larger
2023,regular,10,2023-11-04,UTEP,Western Kentucky,Western Kentucky,UTEP,cfbd,cfbd,Bovada,NA,-10.5,-10,0.5,smaller,10.5,10,-0.5,smaller
2023,regular,10,2023-11-04,Fresno State,Boise State,Fresno State,Boise State,cfbd,cfbd,DraftKings,NA,-3.5,-3,0.5,smaller,3.5,3,-0.5,smaller
2023,regular,10,2023-11-04,Colorado,Oregon State,Oregon State,Colorado,cfbd,cfbd,DraftKings,NA,-11.5,-13.5,-2,larger,11.5,13.5,2,larger
2023,regular,10,2023-11-04,Arizona,UCLA,UCLA,Arizona,cfbd,cfbd,Bovada,NA,-2.5,-2.5,0,neutral,2.5,2.5,0,neutral
2023,regular,11,2023-11-07,Western Michigan,Central Michigan,Western Michigan,Central Michigan,cfbd,cfbd,Bovada,NA,-3.5,-3,0.5,smaller,3.5,3,-0.5,smaller
2023,regular,11,2023-11-07,Northern Illinois,Ball State,Northern Illinois,Ball State,cfbd,cfbd,Bovada,NA,-10,-8,2,smaller,10,8,-2,smaller
2023,regular,11,2023-11-07,Buffalo,Ohio,Ohio,Buffalo,cfbd,cfbd,Bovada,NA,-6.5,-9.5,-3,larger,6.5,9.5,3,larger
2023,regular,11,2023-11-08,Miami (OH),Akron,Miami (OH),Akron,cfbd,cfbd,Bovada,NA,-17,-17,0,neutral,17,17,0,neutral
2023,regular,11,2023-11-08,Kent State,Bowling Green,Bowling Green,Kent State,cfbd,cfbd,Bovada,NA,-8.5,-11,-2.5,larger,8.5,11,2.5,larger
2023,regular,11,2023-11-08,Toledo,Eastern Michigan,Toledo,Eastern Michigan,cfbd,cfbd,Bovada,NA,-18,-20,-2,larger,18,20,2,larger
2023,regular,11,2023-11-09,Louisville,Virginia,Louisville,Virginia,cfbd,cfbd,Bovada,NA,-19.5,-20,-0.5,larger,19.5,20,0.5,larger
2023,regular,11,2023-11-09,Louisiana,Southern Miss,Louisiana,Southern Miss,cfbd,cfbd,Bovada,NA,-12,-7.5,4.5,smaller,12,7.5,-4.5,smaller
2023,regular,11,2023-11-10,SMU,North Texas,SMU,North Texas,cfbd,cfbd,Bovada,NA,-15.5,-20.5,-5,larger,15.5,20.5,5,larger
2023,regular,11,2023-11-10,UNLV,Wyoming,UNLV,Wyoming,cfbd,cfbd,Bovada,NA,-3,-3,0,neutral,3,3,0,neutral
2023,regular,11,2023-11-11,Nebraska,Maryland,Maryland,Nebraska,cfbd,cfbd,Bovada,NA,-1,-1.5,-0.5,larger,1,1.5,0.5,larger
2023,regular,11,2023-11-11,South Carolina,Vanderbilt,South Carolina,Vanderbilt,cfbd,cfbd,Bovada,NA,-14.5,-13,1.5,smaller,14.5,13,-1.5,smaller
2023,regular,11,2023-11-11,Illinois,Indiana,Illinois,Indiana,cfbd,cfbd,Bovada,NA,-5.5,-4.5,1,smaller,5.5,4.5,-1,smaller
2023,regular,11,2023-11-11,Kansas,Texas Tech,Kansas,Texas Tech,cfbd,cfbd,Bovada,NA,-3.5,-3.5,0,neutral,3.5,3.5,0,neutral
2023,regular,11,2023-11-11,Penn State,Michigan,Michigan,Penn State,cfbd,cfbd,DraftKings,NA,-2,-6.5,-4.5,larger,2,6.5,4.5,larger
2023,regular,11,2023-11-11,Tulane,Tulsa,Tulane,Tulsa,cfbd,cfbd,Bovada,NA,-22.5,-25,-2.5,larger,22.5,25,2.5,larger
2023,regular,11,2023-11-11,Boston College,Virginia Tech,Boston College,Virginia Tech,cfbd,cfbd,Bovada,NA,-2.5,-2.5,0,neutral,2.5,2.5,0,neutral
2023,regular,11,2023-11-11,Clemson,Georgia Tech,Clemson,Georgia Tech,cfbd,cfbd,Bovada,NA,-14.5,-14.5,0,neutral,14.5,14.5,0,neutral
2023,regular,11,2023-11-11,Kentucky,Alabama,Kentucky,Alabama,cfbd,cfbd,Bovada,NA,-3,-10.5,-7.5,larger,3,10.5,7.5,larger
2023,regular,11,2023-11-11,South Florida,Temple,South Florida,Temple,cfbd,cfbd,Bovada,NA,-8,-7,1,smaller,8,7,-1,smaller
2023,regular,11,2023-11-11,Liberty,Old Dominion,Liberty,Old Dominion,cfbd,cfbd,Bovada,NA,-13,-14,-1,larger,13,14,1,larger
2023,regular,11,2023-11-11,James Madison,UConn,James Madison,UConn,cfbd,cfbd,Bovada,NA,-27,-25,2,smaller,27,25,-2,smaller
2023,regular,11,2023-11-11,Wake Forest,NC State,NC State,Wake Forest,cfbd,cfbd,Bovada,NA,-2.5,-2,0.5,smaller,2.5,2,-0.5,smaller
2023,regular,11,2023-11-11,Charlotte,Memphis,Memphis,Charlotte,cfbd,cfbd,Bovada,NA,-11.5,-10,1.5,smaller,11.5,10,-1.5,smaller
2023,regular,11,2023-11-11,Georgia State,App State,Georgia State,App State,cfbd,cfbd,Bovada,NA,-2,-3,-1,larger,2,3,1,larger
2023,regular,11,2023-11-11,UL Monroe,Troy,Troy,UL Monroe,cfbd,cfbd,Bovada,NA,-20.5,-21.5,-1,larger,20.5,21.5,1,larger
2023,regular,11,2023-11-11,Colorado,Arizona,Arizona,Colorado,cfbd,cfbd,Bovada,NA,-10,-8,2,smaller,10,8,-2,smaller
2023,regular,11,2023-11-11,Utah State,Nevada,Utah State,Nevada,cfbd,cfbd,Bovada,NA,-16,-14.5,1.5,smaller,16,14.5,-1.5,smaller
2023,regular,11,2023-11-11,Kansas State,Baylor,Kansas State,Baylor,cfbd,cfbd,Bovada,NA,-20,-21,-1,larger,20,21,1,larger
2023,regular,11,2023-11-11,Louisiana Tech,Sam Houston,Louisiana Tech,Sam Houston,cfbd,cfbd,Bovada,NA,-7.5,-8,-0.5,larger,7.5,8,0.5,larger
2023,regular,11,2023-11-11,Western Kentucky,New Mexico State,Western Kentucky,New Mexico State,cfbd,cfbd,Bovada,NA,-5.5,-5,0.5,smaller,5.5,5,-0.5,smaller
2023,regular,11,2023-11-11,Washington,Utah,Washington,Utah,cfbd,cfbd,DraftKings,NA,-3.5,-10.5,-7,larger,3.5,10.5,7,larger
2023,regular,11,2023-11-11,Florida State,Miami,Florida State,Miami,cfbd,cfbd,DraftKings,NA,-15,-14,1,smaller,15,14,-1,smaller
2023,regular,11,2023-11-11,UCF,Oklahoma State,Oklahoma State,UCF,cfbd,cfbd,Bovada,NA,-2.5,-2,0.5,smaller,2.5,2,-0.5,smaller
2023,regular,11,2023-11-11,Syracuse,Pittsburgh,Pittsburgh,Syracuse,cfbd,cfbd,Bovada,NA,-1.5,-3,-1.5,larger,1.5,3,1.5,larger
2023,regular,11,2023-11-11,Middle Tennessee,Florida International,Middle Tennessee,Florida International,cfbd,cfbd,Bovada,NA,-11,-10.5,0.5,smaller,11,10.5,-0.5,smaller
2023,regular,11,2023-11-11,Coastal Carolina,Texas State,Coastal Carolina,Texas State,cfbd,cfbd,Bovada,NA,-1.5,-3,-1.5,larger,1.5,3,1.5,larger
2023,regular,11,2023-11-11,Navy,UAB,UAB,Navy,cfbd,cfbd,Bovada,NA,-5,-3,2,smaller,5,3,-2,smaller
2023,regular,11,2023-11-11,Wisconsin,Northwestern,Wisconsin,Northwestern,cfbd,cfbd,Bovada,NA,-11.5,-12,-0.5,larger,11.5,12,0.5,larger
2023,regular,11,2023-11-11,Purdue,Minnesota,Minnesota,Purdue,cfbd,cfbd,Bovada,NA,-0,-2,-2,larger,0,2,2,larger
2023,regular,11,2023-11-11,Iowa,Rutgers,Iowa,Rutgers,cfbd,cfbd,Bovada,NA,-2.5,-1,1.5,smaller,2.5,1,-1.5,smaller
2023,regular,11,2023-11-11,Missouri,Tennessee,Tennessee,Missouri,cfbd,cfbd,Bovada,NA,-1,-2,-1,larger,1,2,1,larger
2023,regular,11,2023-11-11,Florida Atlantic,East Carolina,Florida Atlantic,East Carolina,cfbd,cfbd,Bovada,NA,-10,-7.5,2.5,smaller,10,7.5,-2.5,smaller
2023,regular,11,2023-11-11,Arkansas,Auburn,Arkansas,Auburn,cfbd,cfbd,Bovada,NA,-3,-2,1,smaller,3,2,-1,smaller
2023,regular,11,2023-11-11,California,Washington State,California,Washington State,cfbd,cfbd,Bovada,NA,-0,-2,-2,larger,0,2,2,larger
2023,regular,11,2023-11-11,South Alabama,Arkansas State,South Alabama,Arkansas State,cfbd,cfbd,Bovada,NA,-11,-15,-4,larger,11,15,4,larger
2023,regular,11,2023-11-11,Oregon State,Stanford,Oregon State,Stanford,cfbd,cfbd,Bovada,NA,-20.5,-21.5,-1,larger,20.5,21.5,1,larger
2023,regular,11,2023-11-11,Georgia,Ole Miss,Georgia,Ole Miss,cfbd,cfbd,DraftKings,NA,-19.5,-13,6.5,smaller,19.5,13,-6.5,smaller
2023,regular,11,2023-11-11,Houston,Cincinnati,Houston,Cincinnati,cfbd,cfbd,Bovada,NA,-2,-3,-1,larger,2,3,1,larger
2023,regular,11,2023-11-11,Oklahoma,West Virginia,Oklahoma,West Virginia,cfbd,cfbd,Bovada,NA,-13,-13,0,neutral,13,13,0,neutral
2023,regular,11,2023-11-11,Marshall,Georgia Southern,Georgia Southern,Marshall,cfbd,cfbd,Bovada,NA,-1.5,-1.5,0,neutral,1.5,1.5,0,neutral
2023,regular,11,2023-11-11,Colorado State,San Diego State,Colorado State,San Diego State,cfbd,cfbd,Bovada,NA,-4,-3.5,0.5,smaller,4,3.5,-0.5,smaller
2023,regular,11,2023-11-11,UTSA,Rice,UTSA,Rice,cfbd,cfbd,Bovada,NA,-12.5,-13.5,-1,larger,12.5,13.5,1,larger
2023,regular,11,2023-11-11,LSU,Florida,LSU,Florida,cfbd,cfbd,Bovada,NA,-15.5,-16,-0.5,larger,15.5,16,0.5,larger
2023,regular,11,2023-11-11,Texas A&M,Mississippi State,Texas A&M,Mississippi State,cfbd,cfbd,Bovada,NA,-18,-16.5,1.5,smaller,18,16.5,-1.5,smaller
2023,regular,11,2023-11-11,Ohio State,Michigan State,Ohio State,Michigan State,cfbd,cfbd,Bovada,NA,-25,-32,-7,larger,25,32,7,larger
2023,regular,11,2023-11-11,TCU,Texas,Texas,TCU,cfbd,cfbd,DraftKings,NA,-6,-6,0,neutral,6,6,0,neutral
2023,regular,11,2023-11-11,North Carolina,Duke,North Carolina,Duke,cfbd,cfbd,Bovada,NA,-8.5,-10,-1.5,larger,8.5,10,1.5,larger
2023,regular,11,2023-11-11,UCLA,Arizona State,UCLA,Arizona State,cfbd,cfbd,Bovada,NA,-16.5,-14,2.5,smaller,16.5,14,-2.5,smaller
2023,regular,11,2023-11-11,Boise State,New Mexico,Boise State,New Mexico,cfbd,cfbd,Bovada,NA,-25,-27.5,-2.5,larger,25,27.5,2.5,larger
2023,regular,11,2023-11-11,BYU,Iowa State,Iowa State,BYU,cfbd,cfbd,Bovada,NA,-7,-7.5,-0.5,larger,7,7.5,0.5,larger
2023,regular,11,2023-11-11,San José State,Fresno State,Fresno State,San José State,cfbd,cfbd,Bovada,NA,-1,-2.5,-1.5,larger,1,2.5,1.5,larger
2023,regular,11,2023-11-11,Oregon,USC,Oregon,USC,cfbd,cfbd,Bovada,NA,-3,-16.5,-13.5,larger,3,16.5,13.5,larger
2023,regular,11,2023-11-11,Hawai'i,Air Force,Air Force,Hawai'i,cfbd,cfbd,Bovada,NA,-19,-20.5,-1.5,larger,19,20.5,1.5,larger
2023,regular,12,2023-11-14,Eastern Michigan,Akron,Eastern Michigan,Akron,cfbd,cfbd,DraftKings,NA,-7,-5.5,1.5,smaller,7,5.5,-1.5,smaller
2023,regular,12,2023-11-14,Northern Illinois,Western Michigan,Northern Illinois,Western Michigan,cfbd,cfbd,DraftKings,NA,-3.5,-3,0.5,smaller,3.5,3,-0.5,smaller
2023,regular,12,2023-11-14,Bowling Green,Toledo,Toledo,Bowling Green,cfbd,cfbd,DraftKings,NA,-9.5,-10,-0.5,larger,9.5,10,0.5,larger
2023,regular,12,2023-11-15,Ohio,Central Michigan,Ohio,Central Michigan,cfbd,cfbd,DraftKings,NA,-9.5,-8.5,1,smaller,9.5,8.5,-1,smaller
2023,regular,12,2023-11-15,Miami (OH),Buffalo,Miami (OH),Buffalo,cfbd,cfbd,DraftKings,NA,-8.5,-8.5,0,neutral,8.5,8.5,0,neutral
2023,regular,12,2023-11-16,Pittsburgh,Boston College,Pittsburgh,Boston College,cfbd,cfbd,Bovada,NA,-2,-2.5,-0.5,larger,2,2.5,0.5,larger
2023,regular,12,2023-11-17,UTSA,South Florida,UTSA,South Florida,cfbd,cfbd,DraftKings,NA,-15.5,-15.5,0,neutral,15.5,15.5,0,neutral
2023,regular,12,2023-11-17,Washington State,Colorado,Washington State,Colorado,cfbd,cfbd,DraftKings,NA,-5.5,-5.5,0,neutral,5.5,5.5,0,neutral
2023,regular,12,2023-11-18,Northwestern,Purdue,Northwestern,Purdue,cfbd,cfbd,DraftKings,NA,-1,-1,0,neutral,1,1,0,neutral
2023,regular,12,2023-11-18,Army,Coastal Carolina,Coastal Carolina,Army,cfbd,cfbd,Bovada,NA,-5,-1,4,smaller,5,1,-4,smaller
2023,regular,12,2023-11-18,Mississippi State,Southern Miss,Mississippi State,Southern Miss,cfbd,cfbd,DraftKings,NA,-14,-14,0,neutral,14,14,0,neutral
2023,regular,12,2023-11-18,Maryland,Michigan,Michigan,Maryland,cfbd,cfbd,DraftKings,NA,-21,-21,0,neutral,21,21,0,neutral
2023,regular,12,2023-11-18,Miami,Louisville,Louisville,Miami,cfbd,cfbd,Bovada,NA,-2,-1,1,smaller,2,1,-1,smaller
2023,regular,12,2023-11-18,Indiana,Michigan State,Indiana,Michigan State,cfbd,cfbd,Bovada,NA,-5,-3.5,1.5,smaller,5,3.5,-1.5,smaller
2023,regular,12,2023-11-18,Ole Miss,UL Monroe,Ole Miss,UL Monroe,cfbd,cfbd,DraftKings,NA,-37,-37,0,neutral,37,37,0,neutral
2023,regular,12,2023-11-18,Penn State,Rutgers,Penn State,Rutgers,cfbd,cfbd,DraftKings,NA,-19.5,-19.5,0,neutral,19.5,19.5,0,neutral
2023,regular,12,2023-11-18,Navy,East Carolina,Navy,East Carolina,cfbd,cfbd,Bovada,NA,-3,-2,1,smaller,3,2,-1,smaller
2023,regular,12,2023-11-18,Memphis,SMU,SMU,Memphis,cfbd,cfbd,DraftKings,NA,-7.5,-7.5,0,neutral,7.5,7.5,0,neutral
2023,regular,12,2023-11-18,Florida Atlantic,Tulane,Tulane,Florida Atlantic,cfbd,cfbd,DraftKings,NA,-9,-9,0,neutral,9,9,0,neutral
2023,regular,12,2023-11-18,BYU,Oklahoma,Oklahoma,BYU,cfbd,cfbd,DraftKings,NA,-24,-24,0,neutral,24,24,0,neutral
2023,regular,12,2023-11-18,Liberty,Massachusetts,Liberty,Massachusetts,cfbd,cfbd,DraftKings,NA,-28,-28,0,neutral,28,28,0,neutral
2023,regular,12,2023-11-18,Wyoming,Hawai'i,Wyoming,Hawai'i,cfbd,cfbd,DraftKings,NA,-14.5,-14.5,0,neutral,14.5,14.5,0,neutral
2023,regular,12,2023-11-18,James Madison,App State,James Madison,App State,cfbd,cfbd,DraftKings,NA,-11.5,-11.5,0,neutral,11.5,11.5,0,neutral
2023,regular,12,2023-11-18,Middle Tennessee,UTEP,Middle Tennessee,UTEP,cfbd,cfbd,Bovada,NA,-7.5,-8,-0.5,larger,7.5,8,0.5,larger
2023,regular,12,2023-11-18,Jacksonville State,Louisiana Tech,Jacksonville State,Louisiana Tech,cfbd,cfbd,Bovada,NA,-8,-9.5,-1.5,larger,8,9.5,1.5,larger
2023,regular,12,2023-11-18,Ball State,Kent State,Ball State,Kent State,cfbd,cfbd,Bovada,NA,-11.5,-10.5,1,smaller,11.5,10.5,-1,smaller
2023,regular,12,2023-11-18,Charlotte,Rice,Rice,Charlotte,cfbd,cfbd,Bovada,NA,-1.5,-1,0.5,smaller,1.5,1,-0.5,smaller
2023,regular,12,2023-11-18,West Virginia,Cincinnati,West Virginia,Cincinnati,cfbd,cfbd,Bovada,NA,-6,-5,1,smaller,6,5,-1,smaller
2023,regular,12,2023-11-18,Arizona,Utah,Arizona,Utah,cfbd,cfbd,Bovada,NA,-0,-2.5,-2.5,larger,0,2.5,2.5,larger
2023,regular,12,2023-11-18,Colorado State,Nevada,Colorado State,Nevada,cfbd,cfbd,Bovada,NA,-11,-12.5,-1.5,larger,11,12.5,1.5,larger
2023,regular,12,2023-11-18,Virginia,Duke,Duke,Virginia,cfbd,cfbd,Bovada,NA,-3.5,-3,0.5,smaller,3.5,3,-0.5,smaller
2023,regular,12,2023-11-18,UAB,Temple,UAB,Temple,cfbd,cfbd,Bovada,NA,-7.5,-8.5,-1,larger,7.5,8.5,1,larger
2023,regular,12,2023-11-18,Arkansas State,Texas State,Texas State,Arkansas State,cfbd,cfbd,Bovada,NA,-3.5,-3,0.5,smaller,3.5,3,-0.5,smaller
2023,regular,12,2023-11-18,Tulsa,North Texas,North Texas,Tulsa,cfbd,cfbd,Bovada,NA,-2.5,-2,0.5,smaller,2.5,2,-0.5,smaller
2023,regular,12,2023-11-18,Virginia Tech,NC State,Virginia Tech,NC State,cfbd,cfbd,Bovada,NA,-3,-2.5,0.5,smaller,3,2.5,-0.5,smaller
2023,regular,12,2023-11-18,Tennessee,Georgia,Georgia,Tennessee,cfbd,cfbd,DraftKings,NA,-8.5,-10,-1.5,larger,8.5,10,1.5,larger
2023,regular,12,2023-11-18,Iowa,Illinois,Iowa,Illinois,cfbd,cfbd,Bovada,NA,-4,-3,1,smaller,4,3,-1,smaller
2023,regular,12,2023-11-18,Notre Dame,Wake Forest,Notre Dame,Wake Forest,cfbd,cfbd,DraftKings,NA,-25,-25,0,neutral,25,25,0,neutral
2023,regular,12,2023-11-18,USC,UCLA,USC,UCLA,cfbd,cfbd,Bovada,NA,-12,-5,7,smaller,12,5,-7,smaller
2023,regular,12,2023-11-18,TCU,Baylor,TCU,Baylor,cfbd,cfbd,DraftKings,NA,-4,-12,-8,larger,4,12,8,larger
2023,regular,12,2023-11-18,Western Kentucky,Sam Houston,Western Kentucky,Sam Houston,cfbd,cfbd,Bovada,NA,-13,-9.5,3.5,smaller,13,9.5,-3.5,smaller
2023,regular,12,2023-11-18,Troy,Louisiana,Troy,Louisiana,cfbd,cfbd,DraftKings,NA,-14.5,-14.5,0,neutral,14.5,14.5,0,neutral
2023,regular,12,2023-11-18,Clemson,North Carolina,Clemson,North Carolina,cfbd,cfbd,Bovada,NA,-10.5,-8,2.5,smaller,10.5,8,-2.5,smaller
2023,regular,12,2023-11-18,Air Force,UNLV,Air Force,UNLV,cfbd,cfbd,DraftKings,NA,-4,-4,0,neutral,4,4,0,neutral
2023,regular,12,2023-11-18,Houston,Oklahoma State,Oklahoma State,Houston,cfbd,cfbd,DraftKings,NA,-7.5,-7.5,0,neutral,7.5,7.5,0,neutral
2023,regular,12,2023-11-18,Arizona State,Oregon,Oregon,Arizona State,cfbd,cfbd,DraftKings,NA,-22,-22,0,neutral,22,22,0,neutral
2023,regular,12,2023-11-18,Ohio State,Minnesota,Ohio State,Minnesota,cfbd,cfbd,DraftKings,NA,-28,-28,0,neutral,28,28,0,neutral
2023,regular,12,2023-11-18,Auburn,New Mexico State,Auburn,New Mexico State,cfbd,cfbd,DraftKings,NA,-22,-22,0,neutral,22,22,0,neutral
2023,regular,12,2023-11-18,Texas Tech,UCF,Texas Tech,UCF,cfbd,cfbd,DraftKings,NA,-3,-3,0,neutral,3,3,0,neutral
2023,regular,12,2023-11-18,South Alabama,Marshall,South Alabama,Marshall,cfbd,cfbd,DraftKings,NA,-8,-8,0,neutral,8,8,0,neutral
2023,regular,12,2023-11-18,Georgia Southern,Old Dominion,Georgia Southern,Old Dominion,cfbd,cfbd,DraftKings,NA,-7,-7,0,neutral,7,7,0,neutral
2023,regular,12,2023-11-18,Stanford,California,California,Stanford,cfbd,cfbd,DraftKings,NA,-4.5,-4.5,0,neutral,4.5,4.5,0,neutral
2023,regular,12,2023-11-18,Utah State,Boise State,Boise State,Utah State,cfbd,cfbd,DraftKings,NA,-4,-4,0,neutral,4,4,0,neutral
2023,regular,12,2023-11-18,Kansas,Kansas State,Kansas State,Kansas,cfbd,cfbd,DraftKings,NA,-6,-8,-2,larger,6,8,2,larger
2023,regular,12,2023-11-18,South Carolina,Kentucky,Kentucky,South Carolina,cfbd,cfbd,DraftKings,NA,-1.5,-1.5,0,neutral,1.5,1.5,0,neutral
2023,regular,12,2023-11-18,Arkansas,Florida International,Arkansas,Florida International,cfbd,cfbd,DraftKings,NA,-32,-32,0,neutral,32,32,0,neutral
2023,regular,12,2023-11-18,Wisconsin,Nebraska,Wisconsin,Nebraska,cfbd,cfbd,DraftKings,NA,-5,-5,0,neutral,5,5,0,neutral
2023,regular,12,2023-11-18,Missouri,Florida,Missouri,Florida,cfbd,cfbd,DraftKings,NA,-10.5,-10.5,0,neutral,10.5,10.5,0,neutral
2023,regular,12,2023-11-18,Oregon State,Washington,Washington,Oregon State,cfbd,cfbd,DraftKings,NA,-1,-1,0,neutral,1,1,0,neutral
2023,regular,12,2023-11-18,LSU,Georgia State,LSU,Georgia State,cfbd,cfbd,DraftKings,NA,-30.5,-30.5,0,neutral,30.5,30.5,0,neutral
2023,regular,12,2023-11-18,Georgia Tech,Syracuse,Georgia Tech,Syracuse,cfbd,cfbd,DraftKings,NA,-6,-6,0,neutral,6,6,0,neutral
2023,regular,12,2023-11-18,Iowa State,Texas,Texas,Iowa State,cfbd,cfbd,Bovada,NA,-8.5,-6.5,2,smaller,8.5,6.5,-2,smaller
2023,regular,12,2023-11-18,San José State,San Diego State,San José State,San Diego State,cfbd,cfbd,DraftKings,NA,-14,-14,0,neutral,14,14,0,neutral
2023,regular,12,2023-11-18,Fresno State,New Mexico,Fresno State,New Mexico,cfbd,cfbd,Bovada,NA,-24,-22,2,smaller,24,22,-2,smaller
2023,regular,13,2023-11-21,Western Michigan,Bowling Green,Bowling Green,Western Michigan,cfbd,cfbd,Bovada,NA,-1.5,-3,-1.5,larger,1.5,3,1.5,larger
2023,regular,13,2023-11-21,Buffalo,Eastern Michigan,Buffalo,Eastern Michigan,cfbd,cfbd,DraftKings,NA,-6.5,-6.5,0,neutral,6.5,6.5,0,neutral
2023,regular,13,2023-11-23,Mississippi State,Ole Miss,Ole Miss,Mississippi State,cfbd,cfbd,Bovada,NA,-1.5,-10,-8.5,larger,1.5,10,8.5,larger
2023,regular,13,2023-11-24,Boston College,Miami,Miami,Boston College,cfbd,cfbd,DraftKings,NA,-9,-9,0,neutral,9,9,0,neutral
2023,regular,13,2023-11-24,Nebraska,Iowa,Iowa,Nebraska,cfbd,cfbd,DraftKings,NA,-1,-1,0,neutral,1,1,0,neutral
2023,regular,13,2023-11-24,Central Michigan,Toledo,Toledo,Central Michigan,cfbd,cfbd,Bovada,NA,-12.5,-10,2.5,smaller,12.5,10,-2.5,smaller
2023,regular,13,2023-11-24,Oklahoma,TCU,Oklahoma,TCU,cfbd,cfbd,Bovada,NA,-7,-10,-3,larger,7,10,3,larger
2023,regular,13,2023-11-24,Temple,Memphis,Memphis,Temple,cfbd,cfbd,DraftKings,NA,-11,-11,0,neutral,11,11,0,neutral
2023,regular,13,2023-11-24,Akron,Ohio,Ohio,Akron,cfbd,cfbd,Bovada,NA,-14,-16,-2,larger,14,16,2,larger
2023,regular,13,2023-11-24,New Mexico,Utah State,Utah State,New Mexico,cfbd,cfbd,DraftKings,NA,-8.5,-8.5,0,neutral,8.5,8.5,0,neutral
2023,regular,13,2023-11-24,Tulane,UTSA,Tulane,UTSA,cfbd,cfbd,Bovada,NA,-2.5,-3.5,-1,larger,2.5,3.5,1,larger
2023,regular,13,2023-11-24,Arkansas,Missouri,Missouri,Arkansas,cfbd,cfbd,DraftKings,NA,-7,-7,0,neutral,7,7,0,neutral
2023,regular,13,2023-11-24,Boise State,Air Force,Boise State,Air Force,cfbd,cfbd,DraftKings,NA,-6.5,-6.5,0,neutral,6.5,6.5,0,neutral
2023,regular,13,2023-11-24,Michigan State,Penn State,Penn State,Michigan State,cfbd,cfbd,Bovada,NA,-10.5,-23.5,-13,larger,10.5,23.5,13,larger
2023,regular,13,2023-11-24,Texas,Texas Tech,Texas,Texas Tech,cfbd,cfbd,DraftKings,NA,-13.5,-13.5,0,neutral,13.5,13.5,0,neutral
2023,regular,13,2023-11-24,Oregon,Oregon State,Oregon,Oregon State,cfbd,cfbd,Bovada,NA,-8,-14,-6,larger,8,14,6,larger
2023,regular,13,2023-11-25,Louisville,Kentucky,Louisville,Kentucky,cfbd,cfbd,DraftKings,NA,-7,-7,0,neutral,7,7,0,neutral
2023,regular,13,2023-11-25,UCF,Houston,UCF,Houston,cfbd,cfbd,DraftKings,NA,-13.5,-13.5,0,neutral,13.5,13.5,0,neutral
2023,regular,13,2023-11-25,Duke,Pittsburgh,Duke,Pittsburgh,cfbd,cfbd,DraftKings,NA,-6.5,-6.5,0,neutral,6.5,6.5,0,neutral
2023,regular,13,2023-11-25,SMU,Navy,SMU,Navy,cfbd,cfbd,Bovada,NA,-20,-20.5,-0.5,larger,20,20.5,0.5,larger
2023,regular,13,2023-11-25,Southern Miss,Troy,Troy,Southern Miss,cfbd,cfbd,Bovada,NA,-17,-17.5,-0.5,larger,17,17.5,0.5,larger
2023,regular,13,2023-11-25,Kent State,Northern Illinois,Northern Illinois,Kent State,cfbd,cfbd,DraftKings,NA,-18.5,-18.5,0,neutral,18.5,18.5,0,neutral
2023,regular,13,2023-11-25,Ball State,Miami (OH),Miami (OH),Ball State,cfbd,cfbd,DraftKings,NA,-6.5,-6.5,0,neutral,6.5,6.5,0,neutral
2023,regular,13,2023-11-25,Massachusetts,UConn,UConn,Massachusetts,cfbd,cfbd,DraftKings,NA,-2.5,-2.5,0,neutral,2.5,2.5,0,neutral
2023,regular,13,2023-11-25,Purdue,Indiana,Purdue,Indiana,cfbd,cfbd,Bovada,NA,-2.5,-6.5,-4,larger,2.5,6.5,4,larger
2023,regular,13,2023-11-25,Sam Houston,Middle Tennessee,Middle Tennessee,Sam Houston,cfbd,cfbd,DraftKings,NA,-4,-4,0,neutral,4,4,0,neutral
2023,regular,13,2023-11-25,Michigan,Ohio State,Michigan,Ohio State,cfbd,cfbd,DraftKings,NA,-2.5,-4,-1.5,larger,2.5,4,1.5,larger
